   -0.979007363319396973E+01    0.243681192398071289E+01    0.965077519416809082E+01    0.747277379035949707E+01    0.656038463115692139E+01    0.544931530952453613E+01   -0.216408701132034159E+10   -0.455195633965034396E+01    1
    0.772809147834777832E+01    0.502603590488433838E+01    0.532117486000061035E+01   -0.206884860992431641E+01    0.253280580043792725E+01    0.135708999633789062E+02   -0.214786020653120375E+10   -0.457195633965034354E+01    1
   -0.649795055389404297E+01    0.440068840980529785E+00    0.171556007862091064E+02    0.640601992607116699E+01    0.587488055229187012E+01    0.184240281581878662E+02   -0.205529119959851551E+10   -0.459195633965034666E+01    1
    0.767729163169860840E+01    0.601959109306335449E+01    0.149108099937438965E+02   -0.346001625061035156E+01    0.880352020263671875E+01    0.269128799438476562E+01   -0.204676614923681569E+10   -0.461195633965034801E+01    1
    0.634932637214660645E+01    0.215926945209503174E+01    0.321016073226928711E+01    0.693027734756469727E+01    0.451098322868347168E+01    0.177942609786987305E+02   -0.204663947515845275E+10   -0.463195633965034759E+01    1
   -0.363660335540771484E+01    0.350304603576660156E+01    0.121497905254364014E+02   -0.221331834793090820E+01    0.320814907550811768E+01    0.199774038791656494E+02   -0.182240846068524027E+10   -0.465195633965034716E+01    1
    0.105864048004150391E+01    0.308831274509429932E+01    0.195090901851654053E+02   -0.804749727249145508E+00    0.645031750202178955E+01    0.373597264289855957E+01   -0.173316667107763004E+10   -0.467195633965034407E+01    1
    0.317425370216369629E+01    0.257867097854614258E+01    0.118789255619049072E+02   -0.325451612472534180E+01    0.514027297496795654E+01    0.747202992439270020E+01   -0.168123771861220431E+10   -0.469195633965034364E+01    1
   -0.906708717346191406E+01    0.176908373832702637E+01    0.782892942428588867E+01    0.714860916137695312E+01    0.516347169876098633E+01    0.134467446804046631E+02   -0.150566188374597859E+10   -0.471195633965034677E+01    1
    0.547525405883789062E+01    0.465736389160156250E+00    0.637714982032775879E+01    0.431032180786132812E+00    0.777111172676086426E+01    0.388597726821899414E+01   -0.141285927129912233E+10   -0.473195633965034634E+01    1
   -0.595196366310119629E+01    0.448188066482543945E+01    0.783766388893127441E+01   -0.651873350143432617E+01    0.433140337467193604E+01    0.147847771644592285E+02   -0.140333628187106538E+10   -0.475195633965034325E+01    1
    0.168571472167968750E+01    0.309116661548614502E+01    0.865478992462158203E+01   -0.620928525924682617E+01    0.402864038944244385E+01    0.979281902313232422E+01   -0.136662808994274735E+10   -0.477195633965034460E+01    1
    0.810353755950927734E+00    0.391438424587249756E+01    0.862089157104492188E+01    0.884789466857910156E+01    0.158759295940399170E+01    0.160238504409790039E+02   -0.128524782096163464E+10   -0.479195633965034506E+01    1
    0.792881250381469727E+01    0.625110864639282227E+00    0.163410401344299316E+02    0.568414092063903809E+01    0.445013761520385742E+01    0.126997625827789307E+02   -0.121657811948091125E+10   -0.481195633965034641E+01    1
   -0.473732948303222656E+01    0.160586476325988770E+01    0.507140159606933594E+00    0.609145283699035645E+01    0.534668326377868652E+01    0.453083753585815430E+01   -0.113961942276717710E+10   -0.483195633965034776E+01    1
   -0.106825709342956543E+01    0.118917107582092285E+01    0.277367115020751953E+01    0.671393275260925293E+01    0.479988455772399902E+01    0.856641411781311035E+01   -0.107883399464903188E+10   -0.485195633965034734E+01    1
   -0.465858221054077148E+01    0.508430004119873047E+00    0.179803013801574707E+02    0.540026783943176270E+01    0.434208750724792480E+01    0.627030134201049805E+01   -0.101830251754172027E+10   -0.487195633965034602E+01    1
    0.881206870079040527E+01    0.382386207580566406E+01    0.150294828414916992E+02    0.924064636230468750E+01    0.134254217147827148E+01    0.665605545043945312E+01   -0.100025324226618910E+10   -0.489195633965034382E+01    1
   -0.472805857658386230E+01    0.551721632480621338E+01    0.243532657623291016E+00   -0.327027678489685059E+01    0.515356481075286865E+01    0.161720001697540283E+02   -0.988418417857921720E+09   -0.491195633965034428E+01    1
    0.219741225242614746E+01    0.515046119689941406E+01    0.306897997856140137E+01    0.832044005393981934E+01    0.636138319969177246E+00    0.747148036956787109E+01   -0.961144098338147879E+09   -0.493195633965034563E+01    1
   -0.648085832595825195E+01    0.546594381332397461E+01    0.838103294372558594E+01    0.553934693336486816E+01    0.327295064926147461E+01    0.105060458183288574E+01   -0.773484192842424035E+09   -0.495195633965034610E+01    1
   -0.227247595787048340E+01    0.855913758277893066E+00    0.133386123180389404E+02   -0.172921776771545410E+01    0.370600938796997070E+01    0.152354526519775391E+02   -0.756428045463284254E+09   -0.497195633965034567E+01    1
   -0.665433764457702637E+01    0.996748328208923340E+01    0.269989728927612305E+01    0.421925425529479980E+01    0.410973548889160156E+01    0.143994128704071045E+02   -0.736006385846332550E+09   -0.499195633965034435E+01    1
    0.183588504791259766E+01    0.528421163558959961E+01    0.298147916793823242E+01    0.461157560348510742E+01    0.323514938354492188E+00    0.184785151481628418E+02   -0.708067095207603693E+09   -0.501195633965034304E+01    1
   -0.772801637649536133E+00    0.418301999568939209E+01    0.191596090793609619E+02   -0.901145219802856445E+01    0.347045660018920898E+00    0.524395346641540527E+01   -0.692056085371957183E+09   -0.503195633965034617E+01    1
    0.172089457511901855E+01    0.895178377628326416E+01    0.185775756835937500E-01   -0.407516956329345703E-01    0.526899039745330811E+01    0.577239394187927246E+01   -0.668019834904316783E+09   -0.505195633965034840E+01    1
    0.381759285926818848E+01    0.132631599903106689E+01    0.692090868949890137E+01   -0.154831290245056152E+01    0.283316493034362793E+01    0.169171369075775146E+02   -0.658352133100948334E+09   -0.507195633965034709E+01    1
    0.353707075119018555E+01    0.880194306373596191E+00    0.173028528690338135E+02    0.243578314781188965E+01    0.323091328144073486E+01    0.608865380287170410E+01   -0.639887335869215727E+09   -0.509195633965034755E+01    1
    0.537616729736328125E+01    0.193177163600921631E+01    0.712424755096435547E+01    0.549672722816467285E+01    0.201776385307312012E+01    0.151304256916046143E+02   -0.621652096919065356E+09   -0.511195633965034979E+01    1
    0.923443317413330078E+01    0.594979584217071533E+01    0.237505435943603516E+00   -0.637721180915832520E+01    0.732385873794555664E+01    0.924452066421508789E+01   -0.595780706365317464E+09   -0.513195633965034936E+01    1
    0.253079652786254883E+01    0.374077379703521729E+01    0.180166518688201904E+02   -0.729293942451477051E+01    0.373515963554382324E+01    0.406415224075317383E+01   -0.583835692255611658E+09   -0.515195633965034716E+01    1
   -0.289527893066406250E+01    0.317598223686218262E+01    0.197732198238372803E+02   -0.935449719429016113E+01    0.134459376335144043E+01    0.135121726989746094E+02   -0.572171022665091515E+09   -0.517195633965034318E+01    1
    0.580414175987243652E+01    0.178423643112182617E+01    0.119969332218170166E+02    0.814236998558044434E+01    0.227449357509613037E+01    0.788302659988403320E+01   -0.564990932440148950E+09   -0.519195633965034276E+01    1
    0.358542203903198242E+01    0.871031284332275391E+00    0.192640209197998047E+02    0.357692480087280273E+01    0.283574640750885010E+01    0.545435547828674316E+01   -0.515919977327383101E+09   -0.521195633965034766E+01    1
   -0.862605810165405273E+01    0.614387154579162598E+01    0.285896658897399902E+01   -0.246667742729187012E+01    0.385685443878173828E+01    0.194883918762207031E+02   -0.511325881571086228E+09   -0.523195633965034546E+01    1
    0.238161444664001465E+01    0.396535754203796387E+01    0.480647325515747070E+01   -0.615217566490173340E+01    0.758898258209228516E+01    0.270237922668457031E+00   -0.507020012716375232E+09   -0.525195633965034858E+01    1
    0.797265648841857910E+01    0.279227495193481445E+01    0.129831874370574951E+02   -0.337855815887451172E+00    0.871458649635314941E+00    0.148345327377319336E+02   -0.457038764340199769E+09   -0.527195633965034727E+01    1
   -0.862829685211181641E+00    0.747747421264648438E+00    0.128379583358764648E+01   -0.165096521377563477E+00    0.601239085197448730E+01    0.411316394805908203E+01   -0.448188895825444460E+09   -0.529195633965034684E+01    1
   -0.870612263679504395E+01    0.669663012027740479E+01    0.807430267333984375E+01   -0.225780367851257324E+01    0.166183292865753174E+01    0.174456131458282471E+02   -0.444551205638253450E+09   -0.531195633965034553E+01    1
   -0.758619904518127441E+01    0.773156881332397461E+01    0.307880043983459473E+01   -0.746558547019958496E+01    0.507906436920166016E+01    0.128819584846496582E+02   -0.426404687294218123E+09   -0.533195633965034510E+01    1
   -0.242923498153686523E+00    0.877491116523742676E+01    0.108121871948242188E+01   -0.174347877502441406E+01    0.663002908229827881E+01    0.465578794479370117E+01   -0.419472231496656775E+09   -0.535195633965034645E+01    1
    0.659498333930969238E+01    0.771301329135894775E+01    0.921062231063842773E+00   -0.285337448120117188E+01    0.327989101409912109E+01    0.122827279567718506E+02   -0.380088366117487609E+09   -0.537195633965034780E+01    1
    0.927678346633911133E+01    0.147253572940826416E+01    0.103740608692169189E+02   -0.349338412284851074E+01    0.314602911472320557E+01    0.801181554794311523E+01   -0.376807042428433239E+09   -0.539195633965034649E+01    1
   -0.931572675704956055E+01    0.646168887615203857E+01    0.243347525596618652E+01    0.785347580909729004E+01    0.364954650402069092E+01    0.777004957199096680E+01   -0.374401571624856472E+09   -0.541195633965034428E+01    1
   -0.268095016479492188E+01    0.340395569801330566E+01    0.175800168514251709E+02   -0.827354788780212402E+01    0.839735746383666992E+01    0.204050540924072266E+00   -0.331843446675874829E+09   -0.543195633965034563E+01    1
   -0.171861886978149414E+01    0.325443625450134277E+01    0.930471181869506836E+01   -0.799167633056640625E+01    0.528838157653808594E+01    0.544581651687622070E+01   -0.331172681564272523E+09   -0.545195633965034521E+01    1
   -0.319362998008728027E+01    0.225601136684417725E+01    0.194047093391418457E+02    0.891418695449829102E+01    0.465731978416442871E+01    0.257682561874389648E+01   -0.315352304453286231E+09   -0.547195633965034389E+01    1
    0.277368307113647461E+01    0.221723318099975586E+01    0.204851031303405762E+01    0.557775020599365234E+01    0.148554503917694092E+01    0.838774919509887695E+01   -0.309911065809325039E+09   -0.549195633965034791E+01    1
   -0.100158452987670898E+01    0.945258319377899170E+01    0.135420322418212891E+01   -0.401200890541076660E+01    0.763546764850616455E+01    0.520255804061889648E+01   -0.304014716811930776E+09   -0.551195633965034570E+01    1
    0.168336510658264160E+01    0.308775067329406738E+01    0.165386760234832764E+02   -0.841562747955322266E+01    0.333985090255737305E+00    0.202766776084899902E+01   -0.300033371246979058E+09   -0.553195633965034705E+01    1
   -0.581807494163513184E+01    0.228156566619873047E+01    0.601159334182739258E+01   -0.870596408843994141E+01    0.351638197898864746E+01    0.146195983886718750E+02   -0.278168692541303456E+09   -0.555195633965034929E+01    1
    0.726603269577026367E+00    0.165950953960418701E+01    0.564368128776550293E+01   -0.922482371330261230E+01    0.382836699485778809E+01    0.989644408226013184E+01   -0.255673762376288652E+09   -0.557195633965034887E+01    1
   -0.525548577308654785E+01    0.783921778202056885E+01    0.985674858093261719E+00    0.411811470985412598E+01    0.288229286670684814E+01    0.181994307041168213E+02   -0.253935471179521024E+09   -0.559195633965034755E+01    1
   -0.227897405624389648E+01    0.509221255779266357E+01    0.365998387336730957E+01    0.663906812667846680E+01    0.407695651054382324E+01    0.175033688545227051E+01   -0.244854248566653788E+09   -0.561195633965034801E+01    1
   -0.914956331253051758E+00    0.108250558376312256E+01    0.300674080848693848E+01   -0.668426990509033203E+01    0.602569758892059326E+01    0.819655418395996094E+01   -0.237872464490233868E+09   -0.563195633965034670E+01    1
    0.628719925880432129E+01    0.283890187740325928E+01    0.157391178607940674E+02    0.560469746589660645E+01    0.807703912258148193E+01    0.147749185562133789E+00   -0.232223436997524142E+09   -0.565195633965034716E+01    1
    0.910580039024353027E+01    0.152343034744262695E+01    0.120723021030426025E+02   -0.502738118171691895E+01    0.183487892150878906E+01    0.126827943325042725E+02   -0.230253457880087495E+09   -0.567195633965034851E+01    1
   -0.223506927490234375E+01    0.296976029872894287E+01    0.147193706035614014E+02   -0.670797228813171387E+01    0.962490379810333252E+01    0.291489362716674805E+01   -0.222682481528928339E+09   -0.569195633965034720E+01    1
    0.644183158874511719E+00    0.284418642520904541E+01    0.125949215888977051E+02    0.768394470214843750E+01    0.192795991897583008E+01    0.388177633285522461E+00   -0.209044494539138436E+09   -0.571195633965034943E+01    1
    0.271645784378051758E+00    0.779756903648376465E+00    0.323879718780517578E-01   -0.905586361885070801E+01    0.818407297134399414E+01    0.882961630821228027E+01   -0.208084911945069492E+09   -0.573195633965034812E+01    1
    0.784915089607238770E+01    0.245468854904174805E+01    0.188991701602935791E+02    0.953930377960205078E+01    0.643692374229431152E+01    0.202567934989929199E+01   -0.198039882649517477E+09   -0.575195633965034769E+01    1
   -0.410566926002502441E+01    0.611827135086059570E+01    0.472662687301635742E+01   -0.209224224090576172E+01    0.142183303833007812E+01    0.111560618877410889E+02   -0.193482676481355011E+09   -0.577195633965034816E+01    1
   -0.577943682670593262E+01    0.305613100528717041E+01    0.185312700271606445E+02   -0.287527799606323242E+01    0.189769804477691650E+01    0.884876251220703125E+00   -0.191208451352735519E+09   -0.579195633965034773E+01    1
   -0.635971546173095703E+01    0.865866541862487793E+00    0.180853807926177979E+02    0.420462131500244141E+01    0.191445052623748779E+01    0.290952920913696289E+01   -0.179804418609882802E+09   -0.581195633965034908E+01    1
   -0.847180843353271484E+01    0.589707076549530029E+01    0.928318500518798828E+00    0.355897545814514160E+01    0.257555305957794189E+01    0.174025762081146240E+02   -0.171798254143826008E+09   -0.583195633965034954E+01    1
    0.104195117950439453E+01    0.100438117980957031E+01    0.451983809471130371E+01    0.179205775260925293E+01    0.186707019805908203E+01    0.775089740753173828E+01   -0.163440963040555477E+09   -0.585195633965034823E+01    1
   -0.598548769950866699E+01    0.603398919105529785E+01    0.676989912986755371E+01   -0.383466839790344238E+01    0.676397681236267090E+00    0.614653110504150391E+01   -0.119185309492589623E+09   -0.587195633965034691E+01    1
    0.518968582153320312E+01    0.353789925575256348E+00    0.250312447547912598E+01   -0.914939045906066895E+01    0.465841948986053467E+01    0.102110254764556885E+02   -0.115917415645194843E+09   -0.589195633965034649E+01    1
    0.327586770057678223E+01    0.132435321807861328E+01    0.115712833404541016E+02   -0.588800430297851562E+01    0.167551755905151367E+01    0.948166489601135254E+01   -0.107577366876383692E+09   -0.591195633965034695E+01    1
    0.592310786247253418E+01    0.136378586292266846E+01    0.100326538085937500E-01   -0.868894934654235840E+01    0.864360332489013672E+01    0.302910566329956055E+01   -0.106166912729398847E+09   -0.593195633965034741E+01    1
    0.950133204460144043E+01    0.650223493576049805E+00    0.206867098808288574E+01   -0.964385628700256348E+01    0.303765237331390381E+01    0.295232176780700684E+01   -0.102556046681445479E+09   -0.595195633965034698E+01    1
    0.240218639373779297E+01    0.273652672767639160E+00    0.295163512229919434E+01    0.625328898429870605E+01    0.202778398990631104E+01    0.140689194202423096E+02   -0.101076670740022227E+09   -0.597195633965034833E+01    1
   -0.443371534347534180E+01    0.177840828895568848E+01    0.259241819381713867E+01   -0.916422247886657715E+01    0.539606273174285889E+01    0.379647612571716309E+01   -0.100770206262202606E+09   -0.599195633965034702E+01    1
   -0.982211351394653320E+01    0.867942392826080322E+01    0.231448888778686523E+01   -0.170522689819335938E+01    0.119265854358673096E+01    0.187031149864196777E+01   -0.100562782148286507E+09   -0.601195633965034926E+01    1
    0.815733313560485840E+01    0.756683528423309326E+01    0.946801900863647461E+00   -0.588585495948791504E+01    0.420148253440856934E+01    0.882448792457580566E+01   -0.956062781594933420E+08   -0.603195633965035061E+01    1
   -0.652314186096191406E+01    0.274201035499572754E+01    0.255666732788085938E+01   -0.679628849029541016E+01    0.123322427272796631E+01    0.443719863891601562E+01   -0.938401432134979814E+08   -0.605195633965034840E+01    1
    0.879883766174316406E+00    0.201251089572906494E+01    0.168401753902435303E+02    0.145083665847778320E+01    0.864761233329772949E+01    0.110999345779418945E+00   -0.925935759513846338E+08   -0.607195633965034798E+01    1
   -0.158447623252868652E+01    0.324288189411163330E+01    0.425027608871459961E+01    0.154891133308410645E+01    0.903682112693786621E+00    0.637590646743774414E+01   -0.850345148744232357E+08   -0.609195633965034844E+01    1
    0.141597270965576172E+01    0.187705755233764648E+00    0.330878496170043945E+01   -0.422863721847534180E+01    0.173458576202392578E+01    0.950567722320556641E+00   -0.845222458806616813E+08   -0.611195633965034713E+01    1
   -0.107551455497741699E+01    0.599338114261627197E+01    0.260420441627502441E+01    0.162755250930786133E+00    0.488818764686584473E+01    0.108188986778259277E+01   -0.795634283740589619E+08   -0.613195633965034759E+01    1
    0.829713344573974609E+01    0.147145748138427734E+01    0.549720168113708496E+01    0.620636820793151855E+01    0.944510102272033691E+00    0.137199330329895020E+02   -0.789046770915319920E+08   -0.615195633965034894E+01    1
    0.415855646133422852E+01    0.135079503059387207E+01    0.970562815666198730E+01   -0.105255842208862305E+01    0.743997693061828613E+00    0.149214112758636475E+02   -0.723142523092537075E+08   -0.617195633965035029E+01    1
    0.550114512443542480E+01    0.140805542469024658E+01    0.295601487159729004E+01   -0.771977663040161133E+01    0.958498239517211914E+01    0.515101313591003418E+01   -0.707422289914245754E+08   -0.619195633965035164E+01    1
   -0.263704419136047363E+01    0.897691249847412109E+01    0.166084289550781250E+01    0.400357484817504883E+01    0.491213798522949219E+00    0.722213625907897949E+01   -0.704447939205016196E+08   -0.621195633965035210E+01    1
   -0.527805480710633912E+01    0.241968786435693417E+01    0.125577320254675744E+02    0.302414111812278286E+01    0.522423066276217618E+01    0.320618333810714806E+00   -0.688391727190521508E+08   -0.623195633965034990E+01    1
   -0.818543434143066406E+01    0.860025167465209961E+01    0.802069902420043945E+00   -0.866388916969299316E+01    0.220796585083007812E+01    0.593647241592407227E+01   -0.683003995440128744E+08   -0.625195633965034769E+01    1
    0.148079395294189453E+00    0.538740754127502441E+00    0.703991293907165527E+01   -0.442675113677978516E+01    0.796785056591033936E+01    0.445146918296813965E+01   -0.677682851057612002E+08   -0.627195633965034904E+01    1
   -0.813905000686645508E+00    0.510686993598937988E+01    0.412782430648803711E+00    0.845918774604797363E+01    0.899763703346252441E+00    0.283565044403076172E+01   -0.661141997058302462E+08   -0.629195633965034951E+01    1
    0.996861696243286133E+01    0.588222742080688477E+00    0.132410836219787598E+02   -0.285586714744567871E+01    0.629246413707733154E+01    0.389217853546142578E+01   -0.654847399968846813E+08   -0.631195633965034819E+01    1
    0.482080578804016113E+01    0.982716083526611328E+00    0.137733137607574463E+02   -0.143810510635375977E+01    0.112264335155487061E+01    0.112352967262268066E+02   -0.608881656750869155E+08   -0.633195633965034865E+01    1
   -0.173442602157592773E+01    0.320310592651367188E+00    0.152349460124969482E+02    0.762449979782104492E+01    0.813188493251800537E+01    0.245126485824584961E+00   -0.608500917052737102E+08   -0.635195633965034823E+01    1
   -0.989165663719177246E+01    0.877273082733154297E+00    0.191201794147491455E+02   -0.515534400939941406E+01    0.421760082244873047E+01    0.598229646682739258E+01   -0.593696187894872352E+08   -0.637195633965034602E+01    1
   -0.701908864319400028E+01    0.366500290781749449E+00    0.158669564295626646E+02   -0.647158032039491893E+01    0.495364792102242468E+01    0.328232647000040734E+01   -0.564473707626716048E+08   -0.639195633965035004E+01    1
   -0.148441195487976074E+01    0.141184747219085693E+01    0.196749937534332275E+02   -0.785855412483215332E+01    0.430526793003082275E+01    0.590297341346740723E+01   -0.550448828495721743E+08   -0.641195633965034961E+01    1
   -0.847513381522679943E+01    0.251074576999856358E+01    0.164770489239470059E+02   -0.638676292617538977E+01    0.604252262768713300E-01    0.116721093307300254E+02   -0.521527769331907555E+08   -0.643195633965034830E+01    1
   -0.779877385953362534E+01    0.543522324206169571E+01    0.340629530658053392E+01   -0.441549525492661665E+01    0.187411473672003126E+01    0.473069075533945593E+01   -0.479515230180813000E+08   -0.645195633965035142E+01    1
   -0.692247986793518066E+01    0.237239897251129150E+01    0.143714261054992676E+02   -0.266183137893676758E+01    0.849187374114990234E-01    0.191907846927642822E+02   -0.436753804458659515E+08   -0.647195633965035011E+01    1
   -0.432086825370788574E+01    0.653691887855529785E+00    0.729702711105346680E+00   -0.908242106437683105E+01    0.105444669723510742E+01    0.983528852462768555E+01   -0.430262835862711594E+08   -0.649195633965035057E+01    1
   -0.415379496614282928E+01    0.678662861348905633E+00    0.181975325527326142E+02   -0.291459843795637852E+01    0.769787447130771607E+01    0.289348170525576531E+01   -0.415089097242738754E+08   -0.651195633965035370E+01    1
    0.842088937759399414E+01    0.154070496559143066E+01    0.170290470123291016E+02   -0.918838620185852051E+01    0.579885840415954590E+00    0.116152548789978027E+02   -0.403548037247024551E+08   -0.653195633965035416E+01    1
    0.803679685834993052E+00    0.541025268664821146E+00    0.703728019604279442E+01   -0.100646632674823877E+00    0.686696584214293271E+01    0.156204967296146635E+01   -0.390663780758115277E+08   -0.655195633965035018E+01    1
   -0.622247099876403809E+01    0.215406179428100586E+01    0.161004579067230225E+02   -0.635023474693298340E+01    0.904987812042236328E+01    0.179445147514343262E+01   -0.380162492440896481E+08   -0.657195633965035064E+01    1
    0.969833451293144932E+01    0.247316108278455227E+01    0.483903030576514581E+01   -0.904264754952309957E+01    0.164125796035282523E+01    0.772513974792772551E+01   -0.374359120202904567E+08   -0.659195633965035022E+01    1
   -0.739315978528974593E+01    0.535009711990977022E+00    0.947363412310212105E+01   -0.357715661210153613E+01    0.288014347310385999E+00    0.125392725671876448E+02   -0.365395714545204714E+08   -0.661195633965034890E+01    1
   -0.633037447900001471E+01    0.457393150802932802E+00    0.192928189606716742E+02   -0.776707379096058759E+01    0.955529731007064598E+01    0.412929358345528286E+01   -0.352945190280751958E+08   -0.663195633965035203E+01    1
