    0.161319375038146973E+01    0.497448086738586426E+01    0.122158241271972656E+02   -0.258862495422363281E+01    0.596826970577239990E+01    0.174938774108886719E+02    0.226641416549682617E+01    0.542881786823272705E+01    0.121181190013885498E+02   -0.185544709818075256E+11   -0.411195633965034357E+01    1
    0.483135581016540527E+01    0.885364890098571777E+01    0.269705653190612793E+01   -0.149130940437316895E+01    0.622722268104553223E+01    0.193619298934936523E+02    0.147845387458801270E+01    0.503546774387359619E+01    0.129714965820312500E+01   -0.172933454350770721E+11   -0.413195633965034226E+01    1
    0.137828350067138672E+01    0.424246490001678467E+01    0.294837713241577148E+01    0.892039179801940918E+01    0.579597711563110352E+01    0.139724969863891602E+02   -0.216868758201599121E+01    0.658870518207550049E+01    0.867269992828369141E+01   -0.148143685702004890E+11   -0.415195633965034450E+01    1
    0.861638307571411133E+01    0.611116111278533936E+01    0.818116307258605957E+01    0.291236042976379395E+01    0.856353044509887695E+01    0.693509221076965332E+01    0.893261790275573730E+01    0.936096310615539551E+00    0.161801886558532715E+02   -0.133023430980551701E+11   -0.417195633965034762E+01    1
   -0.515954494476318359E+00    0.861475884914398193E+01    0.178535461425781250E+02    0.765514016151428223E+01    0.178314328193664551E+01    0.105626606941223145E+02   -0.568376898765563965E+01    0.648343503475189209E+01    0.786091327667236328E+01   -0.128970466952465305E+11   -0.419195633965034720E+01    1
   -0.262056350708007812E+01    0.264025688171386719E+01    0.108956134319305420E+02    0.431325435638427734E+01    0.689621627330780029E+01    0.170355391502380371E+02    0.828820824623107910E+01    0.521212399005889893E+01    0.105341923236846924E+02   -0.125760837792122002E+11   -0.421195633965034677E+01    1
   -0.244089841842651367E+01    0.176345407962799072E+01    0.584690570831298828E+01    0.123495459556579590E+01    0.694187164306640625E+01    0.714005470275878906E+01    0.478770971298217773E+01    0.553068876266479492E+01    0.870160460472106934E+01   -0.117280114969575005E+11   -0.423195633965034279E+01    1
   -0.240005254745483398E+00    0.394810795783996582E+01    0.141062891483306885E+02   -0.104048728942871094E+01    0.811724364757537842E+01    0.509931802749633789E+01   -0.258418917655944824E+01    0.335259735584259033E+01    0.138282728195190430E+02   -0.115670641594738445E+11   -0.425195633965034059E+01    1
   -0.395040392875671387E+01    0.896942019462585449E+01    0.181964945793151855E+02   -0.472533702850341797E-01    0.282587468624114990E+01    0.357478141784667969E+01    0.795419692993164062E+01    0.288032412528991699E+01    0.131185448169708252E+02   -0.113864975179278488E+11   -0.427195633965034727E+01    1
    0.734686613082885742E+01    0.987113893032073975E+01    0.118047499656677246E+02   -0.660337924957275391E+01    0.147408843040466309E+01    0.110323143005371094E+02    0.837486863136291504E+01    0.582604050636291504E+01    0.449162364006042480E+01   -0.104102640553023205E+11   -0.429195633965034329E+01    1
    0.682710289955139160E+01    0.585856795310974121E+01    0.397168636322021484E+01    0.466142892837524414E+00    0.798065185546875000E+01    0.171611464023590088E+02   -0.482932925224304199E+01    0.152452230453491211E+01    0.134299480915069580E+02   -0.101492758517546406E+11   -0.431195633965034109E+01    1
   -0.907973051071166992E+01    0.344461798667907715E+00    0.880152344703674316E+01    0.334313035011291504E+01    0.561559140682220459E+01    0.225055098533630371E+01    0.579519510269165039E+01    0.713429868221282959E+01    0.130765223503112793E+02   -0.969767319660376549E+10   -0.433195633965034244E+01    1
   -0.580191373825073242E+01    0.981284618377685547E+01    0.642625927925109863E+01   -0.626228690147399902E+01    0.547185063362121582E+01    0.181290686130523682E+02    0.728785991668701172E+01    0.335950791835784912E+01    0.778017163276672363E+01   -0.891560564300148582E+10   -0.435195633965034201E+01    1
    0.970101118087768555E+01    0.230773210525512695E+01    0.138450479507446289E+02    0.377732396125793457E+01    0.378506243228912354E+01    0.107447612285614014E+02    0.956799030303955078E+01    0.772515177726745605E+01    0.103239035606384277E+02   -0.884850536447432137E+10   -0.437195633965034336E+01    1
    0.301151037216186523E+01    0.863780260086059570E+01    0.174749350547790527E+02   -0.932969927787780762E+01    0.331087589263916016E+01    0.136157810688018799E+02   -0.676376342773437500E+01    0.270177423954010010E+01    0.625939369201660156E+01   -0.868989410389928436E+10   -0.439195633965034649E+01    1
    0.178933620452880859E+01    0.771987378597259521E+01    0.144458734989166260E+02    0.112590193748474121E+01    0.296413064002990723E+01    0.262658357620239258E+01    0.181833505630493164E+01    0.142027676105499268E+01    0.199312782287597656E+02   -0.819408988941924477E+10   -0.441195633965034784E+01    1
    0.514326691627502441E+01    0.573616027832031250E+00    0.190282654762268066E+02    0.506254673004150391E+01    0.847999393939971924E+01    0.178435778617858887E+02   -0.308602809906005859E+01    0.306044697761535645E+01    0.877860903739929199E+01   -0.800347796318477631E+10   -0.443195633965034474E+01    1
    0.743756413459777832E+01    0.939602196216583252E+01    0.516308903694152832E+01   -0.944656133651733398E+00    0.476945877075195312E+01    0.176492500305175781E+02    0.221707344055175781E+01    0.869769454002380371E+00    0.369770526885986328E+00   -0.739342975532505512E+10   -0.445195633965034343E+01    1
   -0.215095520019531250E+01    0.583449423313140869E+01    0.135051107406616211E+02   -0.651214718818664551E+01    0.842315733432769775E+01    0.545146107673645020E+01    0.105750799179077148E+01    0.325237452983856201E+01    0.951179265975952148E+01   -0.710862274736361599E+10   -0.447195633965034745E+01    1
   -0.573372364044189453E+01    0.536360740661621094E+00    0.128240895271301270E+02    0.701996445655822754E+01    0.700672745704650879E+01    0.401679396629333496E+01   -0.118833899497985840E+01    0.687733232975006104E+01    0.134773170948028564E+02   -0.702780674420114708E+10   -0.449195633965034435E+01    1
   -0.880553841590881348E+01    0.498407781124114990E+01    0.113965308666229248E+02    0.195749878883361816E+01    0.710396111011505127E+01    0.100936985015869141E+02    0.517885684967041016E+01    0.831264257431030273E+00    0.524647116661071777E+01   -0.694638979589798546E+10   -0.451195633965034482E+01    1
   -0.572893977165222168E+01    0.931127071380615234E+00    0.586824417114257812E+00    0.382858157157897949E+01    0.531432986259460449E+01    0.174890029430389404E+02    0.866793274879455566E+01    0.631707012653350830E+01    0.114864599704742432E+02   -0.683721797476847839E+10   -0.453195633965034705E+01    1
   -0.535046100616455078E+01    0.769101917743682861E+01    0.119052994251251221E+02   -0.211297988891601562E+01    0.888530015945434570E+00    0.183427095413208008E+02   -0.363100528717041016E+01    0.392807185649871826E+01    0.164148235321044922E+02   -0.672524787202483940E+10   -0.455195633965034396E+01    1
   -0.573397517204284668E+01    0.546611785888671875E+01    0.111916160583496094E+02   -0.273987650871276855E+01    0.204682886600494385E+01    0.118176758289337158E+02    0.789504051208496094E+01    0.526701092720031738E+01    0.850300669670104980E+01   -0.609881308545242977E+10   -0.457195633965034354E+01    1
   -0.684492468833923340E+01    0.807458400726318359E+01    0.136874651908874512E+02    0.430135607719421387E+01    0.585798084735870361E+01    0.133212447166442871E+01    0.858702540397644043E+01    0.203601300716400146E+01    0.542043805122375488E+01   -0.600874448177934074E+10   -0.459195633965034666E+01    1
   -0.355081319808959961E+01    0.177418589591979980E+00    0.139014351367950439E+02   -0.355698704719543457E+01    0.550878763198852539E+01    0.546965599060058594E+01   -0.821323990821838379E+01    0.731036365032196045E+01    0.189163303375244141E+02   -0.470138042267226028E+10   -0.461195633965034801E+01    1
   -0.986980795860290527E+01    0.754580855369567871E+01    0.201559066772460938E+01    0.194779753684997559E+01    0.523013830184936523E+01    0.106166481971740723E+02   -0.503085494041442871E+01    0.471588253974914551E+01    0.140542614459991455E+02   -0.458532766155535793E+10   -0.463195633965034759E+01    1
   -0.572894573211669922E+01    0.124134242534637451E+01    0.122471082210540771E+02    0.547434091567993164E+00    0.336724579334259033E+01    0.460633277893066406E+01    0.472073912620544434E+01    0.606606185436248779E+01    0.400998234748840332E+01   -0.452975515071948051E+10   -0.465195633965034716E+01    1
   -0.350882768630981445E+01    0.812105774879455566E+01    0.102815532684326172E+02    0.745927572250366211E+01    0.381304562091827393E+01    0.488498210906982422E+01   -0.738537073135375977E+01    0.912735998630523682E+01    0.108044862747192383E+01   -0.437749899298637390E+10   -0.467195633965034407E+01    1
   -0.544471263885498047E+01    0.174350917339324951E+01    0.195712411403656006E+02   -0.134820103645324707E+01    0.581033229827880859E+00    0.152231550216674805E+02   -0.953316330909729004E+01    0.846971511840820312E+01    0.188253629207611084E+02   -0.430759473124126434E+10   -0.469195633965034364E+01    1
   -0.158626556396484375E+01    0.761418521404266357E+01    0.171698927879333496E+02   -0.258733034133911133E+01    0.115322530269622803E+01    0.736349225044250488E+01   -0.280808210372924805E+01    0.939828753471374512E+00    0.801917791366577148E+01   -0.426616081930438137E+10   -0.471195633965034677E+01    1
   -0.585881829261779785E+01    0.992974936962127686E+01    0.646511316299438477E+00   -0.968916177749633789E+01    0.505514144897460938E+01    0.689724683761596680E+00    0.245378494262695312E+01    0.896329462528228760E+01    0.878365755081176758E+01   -0.410344533503530312E+10   -0.473195633965034634E+01    1
   -0.479160547256469727E+00    0.687484622001647949E+01    0.120593273639678955E+02   -0.771433830261230469E+01    0.252129018306732178E+01    0.168671667575836182E+02   -0.838569998741149902E+01    0.131603717803955078E+01    0.341848373413085938E+01   -0.391248271057337904E+10   -0.475195633965034325E+01    1
   -0.278447628021240234E+01    0.375298321247100830E+01    0.476330399513244629E+01    0.699894428253173828E+00    0.294726014137268066E+01    0.705232858657836914E+01    0.832750678062438965E+01    0.832353591918945312E+01    0.459979176521301270E+01   -0.376258597802286959E+10   -0.477195633965034460E+01    1
   -0.683812379837036133E+01    0.264895141124725342E+01    0.517286181449890137E+01    0.805746197700500488E+01    0.601606369018554688E+01    0.442542076110839844E+01   -0.148589849472045898E+01    0.619960069656372070E+01    0.701720237731933594E+01   -0.365643428801872730E+10   -0.479195633965034506E+01    1
   -0.619544267654418945E+01    0.940746068954467773E-01    0.142997682094573975E+02    0.257111787796020508E+00    0.712700903415679932E+01    0.817319869995117188E+01   -0.615711808204650879E+01    0.567367494106292725E+01    0.535070419311523438E+01   -0.354696089069261789E+10   -0.481195633965034641E+01    1
    0.995741963386535645E+01    0.193233609199523926E+01    0.690810322761535645E+01   -0.633929967880249023E+01    0.138509392738342285E+01    0.259360074996948242E+00    0.987075567245483398E+00    0.737615048885345459E+01    0.923224091529846191E+01   -0.337203038155561686E+10   -0.483195633965034776E+01    1
    0.333838462829589844E+00    0.128074765205383301E+01    0.143388509750366211E+01   -0.240069150924682617E+01    0.460763037204742432E+01    0.160612225532531738E+02    0.447949767112731934E+01    0.920368194580078125E+01    0.127423405647277832E+01   -0.313242609355984354E+10   -0.485195633965034734E+01    1
   -0.628050446510314941E+01    0.601363658905029297E+01    0.171213543415069580E+02    0.509204983711242676E+01    0.254328906536102295E+01    0.403816342353820801E+01    0.107864499092102051E+01    0.723304748535156250E+00    0.516082882881164551E+01   -0.303517458584283161E+10   -0.487195633965034602E+01    1
   -0.606415152549743652E+01    0.434221506118774414E+01    0.198304080963134766E+02   -0.935842990875244141E+01    0.534903585910797119E+01    0.417473077774047852E+01   -0.784333586692810059E+01    0.809642732143402100E+01    0.823804855346679688E+01   -0.289168124010731030E+10   -0.489195633965034382E+01    1
   -0.300990104675292969E+01    0.490132570266723633E+01    0.124828517436981201E+02   -0.300725817680358887E+01    0.147978425025939941E+01    0.583690643310546875E+01    0.664077043533325195E+01    0.257965564727783203E+01    0.173056876659393311E+02   -0.286693811571273518E+10   -0.491195633965034428E+01    1
    0.862072706222534180E+00    0.580278158187866211E+01    0.171020746231079102E+02   -0.618460178375244141E+01    0.564714968204498291E+01    0.287791371345520020E+01   -0.595682621002197266E+01    0.347598850727081299E+01    0.728540062904357910E+01   -0.277933096755452919E+10   -0.493195633965034563E+01    1
   -0.880843043327331543E+01    0.629078209400177002E+01    0.310881137847900391E+01   -0.822207927703857422E+00    0.123512446880340576E+01    0.566195130348205566E+01   -0.699624657630920410E+01    0.920454978942871094E+01    0.118072986602783203E+02   -0.276615825342352486E+10   -0.495195633965034610E+01    1
    0.554216623306274414E+01    0.291267871856689453E+01    0.965687870979309082E+01   -0.244588971138000488E+01    0.469012141227722168E+01    0.340779066085815430E+01   -0.568915605545043945E+01    0.659153938293457031E+01    0.700686931610107422E+01   -0.273503317824903345E+10   -0.497195633965034567E+01    1
   -0.686809897422790527E+01    0.874457120895385742E+01    0.192429304122924805E+01    0.741921067237854004E+01    0.814220905303955078E+00    0.991547822952270508E+01   -0.663663268089294434E+01    0.845823466777801514E+01    0.143111503124237061E+02   -0.271344310444492722E+10   -0.499195633965034435E+01    1
   -0.755654931068420410E+01    0.201596021652221680E+00    0.122808897495269775E+02    0.520960092544555664E+01    0.710944473743438721E+01    0.169123804569244385E+02    0.802243471145629883E+01    0.613596439361572266E+00    0.127539134025573730E+02   -0.269517462379122543E+10   -0.501195633965034304E+01    1
    0.160136938095092773E+01    0.537361681461334229E+01    0.124107158184051514E+02    0.144448280334472656E+01    0.224660456180572510E+01    0.160663962364196777E+02   -0.798433661460876465E+01    0.849940776824951172E+01    0.245415329933166504E+01   -0.263211001924151611E+10   -0.503195633965034617E+01    1
   -0.583015680313110352E+01    0.773366093635559082E+01    0.536471486091613770E+01   -0.127315044403076172E+01    0.623352110385894775E+01    0.578551173210144043E+01   -0.633036971092224121E+01    0.135145783424377441E+00    0.344471335411071777E+01   -0.239277539002099133E+10   -0.505195633965034840E+01    1
    0.429669618606567383E+01    0.214100062847137451E+01    0.494797468185424805E+01    0.575116872787475586E+01    0.142958521842956543E+01    0.183402585983276367E+02    0.977896332740783691E+01    0.491839230060577393E+01    0.110309779644012451E+02   -0.235332665761227989E+10   -0.507195633965034709E+01    1
    0.589158296585083008E+01    0.543760657310485840E+01    0.228962779045104980E+01    0.520299673080444336E+00    0.546533226966857910E+01    0.108067893981933594E+02   -0.999612092971801758E+01    0.407121837139129639E+01    0.299736142158508301E+01   -0.234815958104860401E+10   -0.509195633965034755E+01    1
    0.438702106475830078E+00    0.379196524620056152E+01    0.191642916202545166E+02   -0.295867204666137695E+01    0.779674232006072998E+01    0.433781147003173828E+00   -0.185713529586791992E+01    0.472666621208190918E+01    0.586391091346740723E+01   -0.233814773728497887E+10   -0.511195633965034979E+01    1
   -0.619535326957702637E+01    0.134176075458526611E+01    0.563851952552795410E+01    0.721764206886291504E+01    0.590059697628021240E+01    0.107610774040222168E+02    0.529430866241455078E+01    0.236617267131805420E+01    0.297947883605957031E+01   -0.232694884123741198E+10   -0.513195633965034936E+01    1
   -0.146186351776123047E+01    0.827696502208709717E+01    0.531242966651916504E+01   -0.502297639846801758E+01    0.804514884948730469E+00    0.104522705078125000E+02   -0.412972211837768555E+01    0.250006437301635742E+01    0.371163845062255859E+01   -0.230929728461098194E+10   -0.515195633965034716E+01    1
    0.554442405700683594E+01    0.664937138557434082E+01    0.100220525264739990E+02    0.320023298263549805E+01    0.604707002639770508E+00    0.269900321960449219E+01   -0.681090950965881348E+01    0.464172720909118652E+01    0.408728718757629395E+01   -0.229428903579673195E+10   -0.517195633965034318E+01    1
    0.577259302139282227E+01    0.625951588153839111E+01    0.595682501792907715E+01    0.602757692337036133E+01    0.952674746513366699E+00    0.186490523815155029E+02   -0.133365392684936523E+01    0.902781486511230469E+00    0.199808883666992188E+02   -0.221057316583681583E+10   -0.519195633965034276E+01    1
    0.262162923812866211E+01    0.486569583415985107E+01    0.165899455547332764E+02   -0.467619419097900391E+01    0.867479681968688965E+01    0.309895038604736328E+01    0.261066794395446777E+01    0.455400109291076660E+01    0.598943233489990234E-01   -0.215754390074269390E+10   -0.521195633965034766E+01    1
    0.263237833976745605E+01    0.590373456478118896E+01    0.139976620674133301E+02   -0.968267798423767090E+01    0.191391170024871826E+01    0.317771434783935547E+00   -0.150509834289550781E+01    0.120018362998962402E+01    0.118995273113250732E+02   -0.201788300066466641E+10   -0.523195633965034546E+01    1
    0.863099694252014160E+01    0.489231228828430176E+01    0.515799045562744141E+01    0.537372231483459473E+01    0.202129125595092773E+01    0.406593918800354004E+01   -0.425152659416198730E+01    0.306760728359222412E+01    0.192761898040771484E+02   -0.196330072197176433E+10   -0.525195633965034858E+01    1
    0.504358530044555664E+01    0.477499961853027344E+01    0.660671472549438477E+01    0.837683320045471191E+01    0.383147656917572021E+01    0.522537231445312500E+00   -0.954112052917480469E+01    0.305219113826751709E+01    0.182733166217803955E+02   -0.188794318523784065E+10   -0.527195633965034727E+01    1
    0.679780840873718262E+01    0.368697345256805420E+01    0.125986695289611816E+01    0.554258584976196289E+01    0.299359381198883057E+01    0.711557745933532715E+01   -0.956805229187011719E+01    0.520286083221435547E+01    0.175659024715423584E+02   -0.186265521322380829E+10   -0.529195633965034684E+01    1
   -0.601608743116759115E+01    0.346950830510304087E+01    0.569745411612454511E+01    0.431539001967418656E+01    0.308637499401450111E+01    0.173893841110375433E+02    0.674428796405986475E+01    0.308291940079854454E+01    0.667225399097376126E+01   -0.175991816247671533E+10   -0.531195633965034553E+01    1
   -0.380497574806213379E+01    0.747532308101654053E+01    0.106827974319458008E+01    0.650000572204589844E-01    0.718746185302734375E+00    0.198689365386962891E+02    0.210407495498657227E+01    0.564883708953857422E+01    0.969868183135986328E+01   -0.170310771561442447E+10   -0.533195633965034510E+01    1
    0.380325078964233398E+01    0.671124279499053955E+01    0.151467084884643555E+01   -0.953487277030944824E+01    0.620244622230529785E+01    0.550128221511840820E+00    0.762990713119506836E+00    0.157291114330291748E+01    0.100227773189544678E+02   -0.167350979545560670E+10   -0.535195633965034645E+01    1
    0.569072127342224121E+01    0.599938631057739258E+01    0.175854814052581787E+02   -0.702545285224914551E+01    0.643271207809448242E+00    0.712363600730895996E+01   -0.659806132316589355E+01    0.500618219375610352E+00    0.127772927284240723E+02   -0.161156606462050724E+10   -0.537195633965034780E+01    1
    0.981570255403832803E+01    0.209004884645507039E+00    0.108274999998383930E+02   -0.455254088855538974E+01    0.228085330530662794E+00    0.126834873417539562E+01    0.488100517957612112E+00    0.638042214411703235E+01    0.122297495614181919E+02   -0.153033367221166182E+10   -0.539195633965034649E+01    1
    0.169175639189607985E+01    0.652671651006301889E+01    0.478680732413378252E+01   -0.963662511554943535E+01    0.660803145033868056E+01    0.200203447452151062E+01   -0.802443749351956725E+00    0.996076677416843359E-02    0.966892729471871881E+01   -0.144424145730408311E+10   -0.541195633965034428E+01    1
    0.401357889175415039E+01    0.318657457828521729E+01    0.431419849395751953E+01   -0.100592374801635742E+00    0.447387099266052246E+00    0.124514663219451904E+02    0.263661503791809082E+01    0.286791265010833740E+01    0.196118843555450439E+02   -0.141115970906702137E+10   -0.543195633965034563E+01    1
   -0.858068823814392090E+01    0.339344799518585205E+01    0.303098917007446289E+01   -0.736631751060485840E+01    0.478359282016754150E+01    0.383950352668762207E+01   -0.364061355590820312E+01    0.619275510311126709E+01    0.191951143741607666E+02   -0.137350828908325315E+10   -0.545195633965034521E+01    1
    0.456583738327026367E+01    0.508302271366119385E+01    0.146410942077636719E+02   -0.409499883651733398E+01    0.557661056518554688E-01    0.644851326942443848E+01   -0.637926936149597168E+01    0.473644852638244629E+01    0.517626404762268066E+01   -0.134492743535391617E+10   -0.547195633965034389E+01    1
   -0.608049869537353516E+01    0.438228368759155273E+01    0.423851251602172852E+01   -0.200438618659973145E+01    0.492238938808441162E+01    0.522206187248229980E+01    0.784472107887268066E+01    0.247453451156616211E+01    0.989237904548645020E+01   -0.129968391309579110E+10   -0.549195633965034791E+01    1
   -0.662115614120770957E+01    0.209939631974898955E+01    0.162266161834577858E+02   -0.553297684474226870E+01    0.346925470240061529E+01    0.758540247651786537E+01   -0.663544858468663890E+01    0.352983383586599198E+01    0.982418355999720561E+01   -0.126216195083634758E+10   -0.551195633965034570E+01    1
   -0.470274925231933594E+01    0.650030493736267090E+01    0.191169631481170654E+02    0.937550783157348633E+01    0.333287954330444336E+01    0.133292675018310547E+01    0.860919237136840820E+01    0.692195951938629150E+01    0.826553106307983398E+00   -0.123598404890585613E+10   -0.553195633965034705E+01    1
   -0.799403309822082520E+01    0.298650920391082764E+01    0.812264561653137207E+01    0.145879507064819336E+01    0.356818616390228271E+01    0.142880368232727051E+02    0.937860488891601562E+01    0.117649137973785400E+01    0.176140165328979492E+02   -0.116117570741884828E+10   -0.555195633965034929E+01    1
    0.963924220820349476E+01    0.278005937912389811E+00    0.144756510485877943E+01   -0.678744140737522628E+01    0.346189530202024009E+01    0.675135190339269631E+01    0.206793067211710024E+01    0.457661711452898601E+01    0.432715420826464126E+01   -0.106194097060278475E+10   -0.557195633965034887E+01    1
   -0.944549083709716797E+01    0.473861873149871826E+01    0.527688145637512207E+01    0.865218997001647949E+01    0.311226665973663330E+01    0.985980749130249023E+01    0.237066268920898438E+01    0.279332280158996582E+01    0.813733220100402832E+01   -0.102497004572443688E+10   -0.559195633965034755E+01    1
    0.831330895423889160E+01    0.503506064414978027E+01    0.568219184875488281E+01    0.589681744575500488E+01    0.141003727912902832E+00    0.621956467628479004E+01    0.435304164886474609E+01    0.264587759971618652E+01    0.702480435371398926E+01   -0.101906969105699706E+10   -0.561195633965034801E+01    1
   -0.597359915339759162E+01    0.790715746407322762E+01    0.248960963353360221E+01   -0.695300772227000152E+00    0.276575170967370809E+01    0.177414032846511809E+02    0.424597724329755444E+01    0.269755907960012209E+01    0.150897996353385473E+02   -0.100534320850279045E+10   -0.563195633965034670E+01    1
   -0.199593758160385804E+01    0.291890114734598161E+01    0.101493960147055091E+02   -0.317353701768996022E+01    0.101760592023021479E+01    0.842499068157343345E+01    0.361482363032114229E+01    0.229214038592050073E+01    0.101253766903118692E+02   -0.100282191253716481E+10   -0.565195633965034716E+01    1
   -0.680279967858486501E+01    0.918850432622614832E+01    0.639690407360842705E+01    0.588574178045100105E+01    0.773969161475442213E+01    0.125909548259616644E+01   -0.634481997974106093E+01    0.230519727159558574E+01    0.160094084143240032E+02   -0.963832305557808638E+09   -0.567195633965034851E+01    1
    0.701845765113830566E+01    0.640535056591033936E+01    0.259677529335021973E+01   -0.810323119163513184E+01    0.583466768264770508E+01    0.106985735893249512E+02   -0.554968118667602539E+01    0.930536985397338867E+00    0.571402549743652344E+01   -0.861937814347244143E+09   -0.569195633965034720E+01    1
    0.776532530784606934E+01    0.366862833499908447E+01    0.168862235546112061E+02    0.981899023056030273E+01    0.207596540451049805E+01    0.187165331840515137E+02    0.996798872947692871E+01    0.621915280818939209E+01    0.920995473861694336E+00   -0.825490536896917224E+09   -0.571195633965034943E+01    1
   -0.892314143179783414E+01    0.747569988620530168E+01    0.349080480869983578E+01   -0.633582546409185987E+01    0.538782299426913980E+01    0.321295683654397468E+01   -0.769808774427994713E+01    0.696878843478210008E+01    0.299566419170568565E+01   -0.750821644791165829E+09   -0.573195633965034812E+01    1
   -0.598051190376281738E+01    0.967834472656250000E+01    0.435869097709655762E+01    0.620450258255004883E+01    0.203091502189636230E+01    0.168836832046508789E+01   -0.338035583496093750E+01    0.423619687557220459E+01    0.694681286811828613E+01   -0.689198186642794013E+09   -0.575195633965034769E+01    1
    0.100804267909763468E+01    0.128077684580369278E+01    0.121660405389805675E+02    0.366321034361875952E+01    0.276844752111644077E+01    0.875714928579695062E+01    0.994391030667226161E+01    0.155625597982903630E+01    0.966070973867046590E+01   -0.684157837390813708E+09   -0.577195633965034816E+01    1
   -0.723386406898498535E+01    0.216708540916442871E+01    0.811004400253295898E+01    0.811493277549743652E+01    0.373366177082061768E+01    0.255479097366333008E+01   -0.728072047233581543E+01    0.423415005207061768E+01    0.184608530998229980E+02   -0.666082565845168710E+09   -0.579195633965034773E+01    1
   -0.497688014406533696E+01    0.114090451067200532E+00    0.132370132464772112E+02    0.925142163015379282E+01    0.332119311295026476E+01    0.172929483248386013E+02   -0.338516823546903023E+01    0.266095012415668641E+01    0.749347399935650582E+01   -0.658913946045655608E+09   -0.581195633965034908E+01    1
   -0.765986561775207520E+01    0.446795284748077393E+01    0.909246206283569336E+01    0.573088288307189941E+01    0.307272255420684814E+01    0.624868035316467285E+01   -0.161090135574340820E+01    0.385587096214294434E+01    0.975540876388549805E+00   -0.655226562617324591E+09   -0.583195633965034954E+01    1
   -0.923925925064657250E+01    0.933757832085597428E-01    0.153668309578055879E+02    0.835734499168246359E+01    0.553832394250512294E+01    0.110419059820663135E+01   -0.348414138629280057E+01    0.180778788006533575E+00    0.187235982961869896E+01   -0.633274681306958795E+09   -0.585195633965034823E+01    1
   -0.805677175521850586E+00    0.225063383579254150E+01    0.169365239143371582E+02    0.862778425216674805E+00    0.127046048641204834E+01    0.229566335678100586E+01    0.832396388053894043E+01    0.384591221809387207E+01    0.485536336898803711E+01   -0.625124876205112100E+09   -0.587195633965034691E+01    1
    0.320354819297790527E+01    0.593580007553100586E+00    0.137491154670715332E+02    0.389525771141052246E+01    0.421450197696685791E+01    0.197596931457519531E+02   -0.766363620758056641E+01    0.580717444419860840E+01    0.342575550079345703E+01   -0.601584265624656916E+09   -0.589195633965034649E+01    1
    0.557617664337158203E+01    0.356906652450561523E-01    0.850646972656250000E+01   -0.692371129989624023E+01    0.539859890937805176E+01    0.306877613067626953E+01    0.739319801330566406E+01    0.468822717666625977E+01    0.178685903549194336E+01   -0.552339648450757384E+09   -0.591195633965034695E+01    1
