    0.508688501510450308E+00    0.901802399313609504E+00    0.232008086199521513E+01   -0.344750127391273782E+05
    0.507262410426660537E+00    0.901883727547115654E+00    0.232035679712902487E+01   -0.344750064815652804E+05
    0.509001554932751787E+00    0.901940319605131879E+00    0.231880198676522564E+01   -0.344749984518244164E+05
    0.506569555839861962E+00    0.901811342951087225E+00    0.232134169515068889E+01   -0.344748931271757756E+05
    0.508157203456228501E+00    0.901809535058991640E+00    0.231998234365251355E+01   -0.344748290628913892E+05
    0.508146625251129080E+00    0.902013726785625303E+00    0.231909127573837681E+01   -0.344748239443449202E+05
    0.507526863714398146E+00    0.901866232674781498E+00    0.232024326865106190E+01   -0.344746843402184386E+05
    0.508538239442358986E+00    0.901918098905356569E+00    0.231923699038252895E+01   -0.344746799227172814E+05
    0.508883598075037469E+00    0.902005159281919600E+00    0.231863121755834545E+01   -0.344746546630429730E+05
    0.508039443493151666E+00    0.901910420250489508E+00    0.231963344742852362E+01   -0.344746544294455380E+05
    0.507303228558583896E+00    0.901836975119027495E+00    0.232057715750160698E+01   -0.344746299069371235E+05
    0.507303228558583896E+00    0.901836975119027495E+00    0.232057715750160698E+01   -0.344746299069371235E+05
    0.509059084520558258E+00    0.901917115314673223E+00    0.231909556345224299E+01   -0.344746218668560759E+05
    0.508037793223618195E+00    0.901737554608330716E+00    0.232091171930296136E+01   -0.344746123315468503E+05
    0.507336591603982257E+00    0.901947285894985740E+00    0.232009180591216335E+01   -0.344745040861742891E+05
    0.509045545361132667E+00    0.901925738173969815E+00    0.231919512874731160E+01   -0.344744653162887334E+05
    0.507278174576322627E+00    0.901910526343779884E+00    0.232031017620709878E+01   -0.344744194231318761E+05
    0.507191265530021695E+00    0.901668830766211182E+00    0.232177239696161175E+01   -0.344744190037403605E+05
    0.507935491921529092E+00    0.901811823543210433E+00    0.232022343112614760E+01   -0.344744146500995994E+05
    0.507396833259637248E+00    0.901729370978611389E+00    0.232172035496696738E+01   -0.344744141764053202E+05
    0.507396833259637248E+00    0.901729370978611389E+00    0.232172035496696738E+01   -0.344744141764053202E+05
    0.508912221830996714E+00    0.901985450388397281E+00    0.231876497832228567E+01   -0.344744117152896870E+05
    0.507647721966680621E+00    0.901735807334189232E+00    0.232138607142168230E+01   -0.344743722492843444E+05
    0.508177994766503716E+00    0.901765980331006411E+00    0.232054683914380266E+01   -0.344743662707481635E+05
    0.506962394646050640E+00    0.901874192868634905E+00    0.232077257985186058E+01   -0.344743104321794744E+05
    0.507077473283896296E+00    0.902003232824779677E+00    0.232012561223434766E+01   -0.344742898461086588E+05
    0.507077473283896296E+00    0.902003232824779677E+00    0.232012561223434766E+01   -0.344742898461086588E+05
    0.508474425053490720E+00    0.901823691952747808E+00    0.232001878001088535E+01   -0.344742714927042980E+05
    0.506667112295051680E+00    0.901937513888613873E+00    0.232078776550443688E+01   -0.344742643529256966E+05
    0.508579952078154207E+00    0.901874871714290927E+00    0.231958150919095507E+01   -0.344742170861689156E+05
    0.508579952078154207E+00    0.901874871714290927E+00    0.231958150919095507E+01   -0.344742170861689156E+05
    0.508549887360679520E+00    0.901880332875832025E+00    0.231955640230092541E+01   -0.344742088866384074E+05
    0.509009443140175932E+00    0.902039091554884820E+00    0.231850709714439240E+01   -0.344742034102293983E+05
    0.508714930545952626E+00    0.901922820920742385E+00    0.231925579945735194E+01   -0.344741721992872990E+05
    0.508507344426266883E+00    0.901863343672135165E+00    0.231970581905905826E+01   -0.344741551932919028E+05
    0.508507344426266883E+00    0.901863343672135165E+00    0.231970581905905826E+01   -0.344741551932919028E+05
    0.506880176952140715E+00    0.901988878573525055E+00    0.232038859155907762E+01   -0.344741235702762206E+05
    0.508469020945788941E+00    0.902011858908316921E+00    0.231896442990052165E+01   -0.344741158322289048E+05
    0.508904996139422749E+00    0.902009485879681105E+00    0.231873198379028445E+01   -0.344740848755002298E+05
    0.508917422850059253E+00    0.901980274386218417E+00    0.231889305153544578E+01   -0.344740754694770876E+05
    0.508917422850059253E+00    0.901980274386218417E+00    0.231889305153544578E+01   -0.344740754694770876E+05
    0.507483278810635596E+00    0.901722122546831040E+00    0.232134073039733035E+01   -0.344740464044049077E+05
    0.507419205572013254E+00    0.901791779223021339E+00    0.232081357085965845E+01   -0.344740423689949603E+05
    0.508272672790646141E+00    0.901831708517441988E+00    0.232040233672048934E+01   -0.344740171679910054E+05
    0.508725297477708338E+00    0.902082448972183037E+00    0.231850593321736120E+01   -0.344740048237731753E+05
    0.508161679244047093E+00    0.902033888292564701E+00    0.231911552649097263E+01   -0.344739787171221978E+05
    0.509075381110722702E+00    0.902009110358604205E+00    0.231874759622446991E+01   -0.344739711714081350E+05
    0.507849109208489580E+00    0.901946754270795847E+00    0.231973950732255529E+01   -0.344739514272572123E+05
    0.508131871836337012E+00    0.901991876337462806E+00    0.231932810718494897E+01   -0.344739176993371657E+05
    0.506944826664701864E+00    0.901986758007112588E+00    0.232037107285123456E+01   -0.344738538481066644E+05
    0.508275625323346247E+00    0.901849218130618246E+00    0.232002519257857376E+01   -0.344738264478237397E+05
    0.507664707318527419E+00    0.901793311656515328E+00    0.232069750070825132E+01   -0.344738064652641551E+05
    0.508851009446502189E+00    0.901994197070158821E+00    0.231892373417320075E+01   -0.344738038359292186E+05
    0.509007531590238926E+00    0.902160999693039978E+00    0.231803504782270009E+01   -0.344737836997999329E+05
    0.509007531590238926E+00    0.902160999693039978E+00    0.231803504782270009E+01   -0.344737836997999329E+05
    0.508716377708539724E+00    0.902150086873730328E+00    0.231828879713435576E+01   -0.344736117034437120E+05
    0.508146942283417502E+00    0.901839751234782994E+00    0.232031424081509074E+01   -0.344736103276158101E+05
    0.509151210619393169E+00    0.902056412786090389E+00    0.231869743432591324E+01   -0.344736016093192593E+05
    0.509151210619393169E+00    0.902056412786090389E+00    0.231869743432591324E+01   -0.344736016093192593E+05
    0.507396676269792124E+00    0.901954855377837594E+00    0.232015015522702273E+01   -0.344735141286804719E+05
    0.507928311982572822E+00    0.901821548129901673E+00    0.232066755508474420E+01   -0.344735132152276346E+05
    0.508410493251938433E+00    0.901988395917742714E+00    0.231923484201825758E+01   -0.344735093344929919E+05
    0.507414514983519638E+00    0.901775056431553201E+00    0.232135863751180826E+01   -0.344735011928828826E+05
    0.508913857169986272E+00    0.902027920737962119E+00    0.231883268086664751E+01   -0.344734910321573261E+05
    0.508149217796878716E+00    0.901853671084669073E+00    0.232028153579178964E+01   -0.344734793151895356E+05
    0.507416195953503291E+00    0.901800580648597583E+00    0.232094541343414162E+01   -0.344734670080003052E+05
    0.508312127452120066E+00    0.902108137193750492E+00    0.231877236369197703E+01   -0.344734437301806174E+05
    0.506983669046709551E+00    0.901803503363486914E+00    0.232127725638603977E+01   -0.344734422969587977E+05
    0.506983669046709551E+00    0.901803503363486914E+00    0.232127725638603977E+01   -0.344734422969587977E+05
    0.507284810718186208E+00    0.901795338040646155E+00    0.232110027025379795E+01   -0.344734063174100593E+05
    0.507284810718186208E+00    0.901795338040646155E+00    0.232110027025379795E+01   -0.344734063174100593E+05
    0.508744799077039289E+00    0.901978260961837641E+00    0.231926785574768690E+01   -0.344733941569575472E+05
    0.507901808908904684E+00    0.901848841467338569E+00    0.232035859000539180E+01   -0.344733914857828058E+05
    0.507901808908904684E+00    0.901848841467338569E+00    0.232035859000539180E+01   -0.344733914857828058E+05
    0.507128370339023249E+00    0.901975404546595416E+00    0.232031581786542418E+01   -0.344733894728566011E+05
    0.507128370339023249E+00    0.901975404546595416E+00    0.232031581786542418E+01   -0.344733894728566011E+05
    0.509192701660321489E+00    0.902100213236726067E+00    0.231845788526365792E+01   -0.344733792379728839E+05
    0.509192701660321489E+00    0.902100213236726067E+00    0.231845788526365792E+01   -0.344733792379728839E+05
    0.508505119531569960E+00    0.901930973696933758E+00    0.231962146080185461E+01   -0.344733782434347740E+05
    0.507223495014017089E+00    0.901774834001434322E+00    0.232134318931097816E+01   -0.344733736021153672E+05
    0.508104198818413622E+00    0.901983185776623730E+00    0.231948960412250527E+01   -0.344733657248038071E+05
    0.507878754947730826E+00    0.901846909881305447E+00    0.232039649932376202E+01   -0.344733643367607656E+05
    0.508462913759151647E+00    0.902113004567322907E+00    0.231865886900491880E+01   -0.344733575092698156E+05
    0.507447422555085126E+00    0.901870335936874268E+00    0.232054232653547299E+01   -0.344733516060329857E+05
    0.507921447103887758E+00    0.901917075922793576E+00    0.231994951306455466E+01   -0.344733409527964322E+05
    0.507316782010928335E+00    0.901850576202224530E+00    0.232076142883591752E+01   -0.344733200130545301E+05
    0.508325321440306510E+00    0.902069561377717877E+00    0.231895021993328276E+01   -0.344733174602849467E+05
    0.508782881590628122E+00    0.902063527514495256E+00    0.231871496922781617E+01   -0.344733111287613574E+05
    0.509076545073925857E+00    0.902072253742400187E+00    0.231880191863097362E+01   -0.344733064699641327E+05
    0.507431459010561525E+00    0.901804912291971128E+00    0.232098886117268943E+01   -0.344732917811562220E+05
    0.507431459010561525E+00    0.901804912291971128E+00    0.232098886117268943E+01   -0.344732917811562220E+05
    0.508939220314193363E+00    0.902037492390428963E+00    0.231893061383190791E+01   -0.344732782306382214E+05
    0.508430400927487369E+00    0.902168582182523160E+00    0.231846337714618977E+01   -0.344732559715870084E+05
    0.507286090940151979E+00    0.901787644262507238E+00    0.232140894234641193E+01   -0.344732427719769839E+05
    0.509148370019737229E+00    0.902112823878229442E+00    0.231840758487256426E+01   -0.344732362014012688E+05
    0.509148370019737229E+00    0.902112823878229442E+00    0.231840758487256426E+01   -0.344732362014012688E+05
    0.508563015781822614E+00    0.902174889056781559E+00    0.231834985653965298E+01   -0.344732212051969473E+05
    0.508180757772649372E+00    0.901937642433315867E+00    0.231971546457018274E+01   -0.344732123851940560E+05
    0.508247896486880180E+00    0.901906252233349637E+00    0.231994022300595049E+01   -0.344731854868544615E+05
    0.507086462031951513E+00    0.902013463026548168E+00    0.232022080965768973E+01   -0.344731761226589369E+05
    0.508378116302278471E+00    0.901971841734077406E+00    0.231943622112294312E+01   -0.344731687914860158E+05
    0.508017725275959009E+00    0.901869140493584021E+00    0.232044466294364771E+01   -0.344731676063955529E+05
    0.508929066177927325E+00    0.902156839651517717E+00    0.231822505549425006E+01   -0.344731553397730895E+05
    0.507646086573505073E+00    0.901834259861875598E+00    0.232098894318529414E+01   -0.344731432970469687E+05
    0.508777509903987735E+00    0.902055386129817505E+00    0.231881886311793028E+01   -0.344731341631551550E+05
    0.508777509903987735E+00    0.902055386129817505E+00    0.231881886311793028E+01   -0.344731341631551550E+05
    0.507161808593480146E+00    0.901816355349362109E+00    0.232115885564047986E+01   -0.344731230605928067E+05
    0.508809014366358170E+00    0.902106319422226965E+00    0.231853579330425408E+01   -0.344731180903022323E+05
    0.508524861513201643E+00    0.902088918472890633E+00    0.231877506123964050E+01   -0.344730964445271893E+05
    0.509003363835988765E+00    0.902094881376645952E+00    0.231857679848917719E+01   -0.344730819224405641E+05
    0.507292686973411122E+00    0.901817902892233070E+00    0.232108067376959681E+01   -0.344730726547131489E+05
    0.507775363642256394E+00    0.901935100467797568E+00    0.232002935176349245E+01   -0.344730505632908025E+05
    0.508695026718235965E+00    0.902007028349734896E+00    0.231922459961107652E+01   -0.344730499663155788E+05
    0.507837085724126780E+00    0.901934318994274342E+00    0.231999807385762224E+01   -0.344730193851236618E+05
    0.508002964403406310E+00    0.901943777549088832E+00    0.231984139681906720E+01   -0.344730123702271885E+05
    0.508396527059645109E+00    0.902135170495374950E+00    0.231866850019976711E+01   -0.344730050838726675E+05
    0.508271433526433114E+00    0.902056168645266720E+00    0.231910981626484114E+01   -0.344729893751353884E+05
    0.508059756373810956E+00    0.901991855761755890E+00    0.231956052714188932E+01   -0.344729848017571494E+05
    0.508186779341608386E+00    0.902019421412770805E+00    0.231934386710916884E+01   -0.344729731496805107E+05
    0.507661565328936248E+00    0.901856790929932317E+00    0.232062066176237414E+01   -0.344729653385517959E+05
    0.507856855932988793E+00    0.901884718239403638E+00    0.232051705155997645E+01   -0.344727923229679509E+05
    0.507640373285600077E+00    0.901890038713303865E+00    0.232065255795963665E+01   -0.344725052958857123E+05
    0.507640373285600077E+00    0.901890038713303865E+00    0.232065255795963665E+01   -0.344725052958857123E+05
    0.507272394763173651E+00    0.901889871219073158E+00    0.232072861747994708E+01   -0.344727631455309311E+05
    0.507428112506538298E+00    0.901860468076150945E+00    0.232087787158479264E+01   -0.344726621450260136E+05
    0.507428112506538298E+00    0.901860468076150945E+00    0.232087787158479264E+01   -0.344726621450260136E+05
    0.507282653768594827E+00    0.901837221986852122E+00    0.232108909196463165E+01   -0.344727867411541956E+05
    0.507610656355730328E+00    0.901880150121956548E+00    0.232052893871288823E+01   -0.344728306157283077E+05
    0.507722601204660506E+00    0.901919623068188181E+00    0.232017841723974083E+01   -0.344729374842671896E+05
    0.507428114355485960E+00    0.901850542030220192E+00    0.232085692465884108E+01   -0.344728352100273405E+05
    0.507043652977037240E+00    0.901823690114795795E+00    0.232129715041341633E+01   -0.344728947410051769E+05
    0.507404450542187746E+00    0.901841093630935342E+00    0.232105227853982665E+01   -0.344727672363093370E+05
    0.507838137597286021E+00    0.901883983975620973E+00    0.232056954662907344E+01   -0.344727870410921605E+05
    0.507061293196699125E+00    0.901972638498041768E+00    0.232053341482056030E+01   -0.344725265685321428E+05
    0.507061293196699125E+00    0.901972638498041768E+00    0.232053341482056030E+01   -0.344725265685321428E+05
    0.507292830966438402E+00    0.902044705046942785E+00    0.232000251588352624E+01   -0.344725175553440567E+05
    0.507408465193110558E+00    0.901964000378354891E+00    0.232020890233738886E+01   -0.344728834223933663E+05
    0.507433608314691753E+00    0.901948705801704165E+00    0.232029456236864329E+01   -0.344727282704939935E+05
    0.507438977138008340E+00    0.901964210155991486E+00    0.232023503692716382E+01   -0.344726265200430353E+05
    0.507156613792185240E+00    0.902010071355505150E+00    0.232029752721861993E+01   -0.344723978896530316E+05
    0.507261644606264994E+00    0.901959615858445529E+00    0.232034448337788479E+01   -0.344729324131315443E+05
    0.507250071478342335E+00    0.902070384239821998E+00    0.231993389385382986E+01   -0.344724749257557705E+05
    0.507504921671371179E+00    0.901980030773399943E+00    0.232015853344632861E+01   -0.344723802693576508E+05
    0.507193116688839041E+00    0.901936556796444133E+00    0.232053923710568188E+01   -0.344728008061365836E+05
    0.507335927825319999E+00    0.902041969177101000E+00    0.231990916940947089E+01   -0.344729575099073190E+05
    0.507250974579418923E+00    0.901960026967853490E+00    0.232039424795928273E+01   -0.344727080978300801E+05
    0.507411137955219971E+00    0.901992127358755447E+00    0.232014595769875154E+01   -0.344725082668458490E+05
    0.507582248488876786E+00    0.902003600342832890E+00    0.231996970402758906E+01   -0.344724319789534129E+05
    0.507121908702618640E+00    0.902034522771125280E+00    0.232018954323043802E+01   -0.344725646698326454E+05
    0.508201996777511766E+00    0.901981424635713180E+00    0.231962581335971985E+01   -0.344726812609222907E+05
    0.508258696321906456E+00    0.901959095261419597E+00    0.231967151486726975E+01   -0.344728852191311817E+05
    0.508092338827781376E+00    0.902001604030464588E+00    0.231964615969275956E+01   -0.344724137605927026E+05
    0.508191424068822784E+00    0.901971619407891834E+00    0.231966453782171333E+01   -0.344727545401331008E+05
    0.508070883339238222E+00    0.901904441716938843E+00    0.232016592321340376E+01   -0.344729034745236422E+05
    0.508103829562090326E+00    0.902013925758373802E+00    0.231951651782898249E+01   -0.344725920962277232E+05
    0.508618773628619181E+00    0.902018353434566156E+00    0.231924597003717192E+01   -0.344728217347973186E+05
    0.508336722150444231E+00    0.902085948082179456E+00    0.231904545961141206E+01   -0.344724507120845010E+05
    0.508336722150444231E+00    0.902085948082179456E+00    0.231904545961141206E+01   -0.344724507120845010E+05
    0.508621486220288688E+00    0.902076430195892343E+00    0.231888017974405969E+01   -0.344727357113621765E+05
    0.508931841967594778E+00    0.902161229901031092E+00    0.231834352753741602E+01   -0.344726389463940577E+05
    0.509038992860070039E+00    0.902163704814995526E+00    0.231827514821199276E+01   -0.344727463539225064E+05
    0.508993184890885075E+00    0.902134665905276245E+00    0.231845287536792632E+01   -0.344727662145796276E+05
    0.508736711530513475E+00    0.902109185127162871E+00    0.231861378036545762E+01   -0.344728875186716105E+05
    0.508981118779471942E+00    0.902239981023424953E+00    0.231789089604965959E+01   -0.344728082711920870E+05
    0.508758098868387520E+00    0.902063572432270200E+00    0.231894430758135917E+01   -0.344727520503090273E+05
    0.508490249072043099E+00    0.902085130431323545E+00    0.231898515494223645E+01   -0.344724102197390748E+05
    0.508490249072043099E+00    0.902085130431323545E+00    0.231898515494223645E+01   -0.344724102197390748E+05
    0.508213304493636997E+00    0.902037384049657609E+00    0.231924637099089770E+01   -0.344729431736001134E+05
    0.508711233603539981E+00    0.902066621256522261E+00    0.231897550777494033E+01   -0.344726384937268303E+05
    0.508556343407489564E+00    0.902090598459969417E+00    0.231886103164573099E+01   -0.344726314374790090E+05
    0.508649105119605593E+00    0.902121334482052784E+00    0.231864664906831042E+01   -0.344726789534963027E+05
    0.508544516793804746E+00    0.902022111569775520E+00    0.231919293404648741E+01   -0.344728436795230082E+05
    0.508575180813561900E+00    0.902051872842404734E+00    0.231910413805026838E+01   -0.344725825375814748E+05
    0.508604420376892463E+00    0.902027282215881909E+00    0.231920930140744019E+01   -0.344727466108228837E+05
    0.508740345706231167E+00    0.902123073474317416E+00    0.231867600394836026E+01   -0.344724431112419334E+05
