    0.192687988281250000E+00    0.844246566295623779E+00    0.194444060325622559E-01    0.194444060325622559E-01   -0.391195633965034517E+01    1
    0.195114135742187500E+00    0.295724630355834961E+00    0.196345448493957520E-01    0.196345448493957520E-01   -0.393195633965034208E+01    1
    0.809763193130493164E+00    0.640228092670440674E+00    0.567466020584106445E-01    0.567466020584106445E-01   -0.395195633965034165E+01    1
    0.113625824451446533E+00    0.856864452362060547E-02    0.989188551902770996E-01    0.989188551902770996E-01   -0.397195633965034300E+01    1
    0.315563082695007324E+00    0.898424386978149414E+00    0.104815423488616943E+00    0.104815423488616943E+00   -0.399195633965034391E+01    1
    0.742538213729858398E+00    0.730435967445373535E+00    0.122734367847442627E+00    0.122734367847442627E+00   -0.401195633965034215E+01    1
    0.792467594146728516E+00    0.988518536090850830E+00    0.145731568336486816E+00    0.145731568336486816E+00   -0.403195633965034173E+01    1
    0.478375256061553955E+00    0.975360631942749023E+00    0.201032698154449463E+00    0.201032698154449463E+00   -0.405195633965034396E+01    1
    0.601953685283660889E+00    0.246924459934234619E+00    0.217558860778808594E+00    0.217558860778808594E+00   -0.407195633965034443E+01    1
    0.328023493289947510E+00    0.698348879814147949E-01    0.265388906002044678E+00    0.265388906002044678E+00   -0.409195633965034400E+01    1
    0.533676564693450928E+00    0.173449337482452393E+00    0.268027484416961670E+00    0.268027484416961670E+00   -0.411195633965034357E+01    1
    0.690057277679443359E+00    0.265559911727905273E+00    0.278637766838073730E+00    0.278637766838073730E+00   -0.413195633965034226E+01    1
    0.342001974582672119E+00    0.178228139877319336E+00    0.326946318149566650E+00    0.326946318149566650E+00   -0.415195633965034450E+01    1
    0.409004390239715576E+00    0.213633120059967041E+00    0.339718818664550781E+00    0.339718818664550781E+00   -0.417195633965034762E+01    1
    0.685877144336700439E+00    0.328581035137176514E+00    0.346358239650726318E+00    0.346358239650726318E+00   -0.419195633965034720E+01    1
    0.473045110702514648E+00    0.239941239356994629E+00    0.361651539802551270E+00    0.361651539802551270E+00   -0.421195633965034677E+01    1
    0.465460062026977539E+00    0.154245674610137939E+00    0.379094481468200684E+00    0.379094481468200684E+00   -0.423195633965034279E+01    1
    0.993271708488464355E+00    0.203460335731506348E+00    0.379513978958129883E+00    0.379513978958129883E+00   -0.425195633965034059E+01    1
    0.388077139854431152E+00    0.472050309181213379E-01    0.380603551864624023E+00    0.380603551864624023E+00   -0.427195633965034727E+01    1
    0.331421375274658203E+00    0.379846692085266113E+00    0.414020061492919922E+00    0.414020061492919922E+00   -0.429195633965034329E+01    1
    0.667601764202117920E+00    0.837796509265899658E+00    0.429581224918365479E+00    0.429581224918365479E+00   -0.431195633965034109E+01    1
    0.324334025382995605E+00    0.483899533748626709E+00    0.435020625591278076E+00    0.435020625591278076E+00   -0.433195633965034244E+01    1
    0.356548368930816650E+00    0.262900531291961670E+00    0.436710119247436523E+00    0.436710119247436523E+00   -0.435195633965034201E+01    1
    0.912495374679565430E+00    0.148296356201171875E-01    0.459666132926940918E+00    0.459666132926940918E+00   -0.437195633965034336E+01    1
    0.265192568302154541E+00    0.728423237800598145E+00    0.461202919483184814E+00    0.461202919483184814E+00   -0.439195633965034649E+01    1
    0.842109799385070801E+00    0.347010493278503418E-01    0.462646842002868652E+00    0.462646842002868652E+00   -0.441195633965034784E+01    1
    0.900752305984497070E+00    0.670497894287109375E+00    0.476438105106353760E+00    0.476438105106353760E+00   -0.443195633965034474E+01    1
    0.249368965625762939E+00    0.163098692893981934E+00    0.481301367282867432E+00    0.481301367282867432E+00   -0.445195633965034343E+01    1
    0.949895381927490234E-02    0.568846464157104492E-01    0.484319686889648438E+00    0.484319686889648438E+00   -0.447195633965034745E+01    1
    0.269234180450439453E+00    0.792993605136871338E+00    0.488694250583648682E+00    0.488694250583648682E+00   -0.449195633965034435E+01    1
    0.485513329505920410E+00    0.493575274944305420E+00    0.501996219158172607E+00    0.501996219158172607E+00   -0.451195633965034482E+01    1
    0.484824299812316895E+00    0.607954502105712891E+00    0.512529730796813965E+00    0.512529730796813965E+00   -0.453195633965034705E+01    1
    0.671248257160186768E+00    0.648085594177246094E+00    0.513109624385833740E+00    0.513109624385833740E+00   -0.455195633965034396E+01    1
    0.283606052398681641E-01    0.931577622890472412E+00    0.515613377094268799E+00    0.515613377094268799E+00   -0.457195633965034354E+01    1
    0.793140172958374023E+00    0.987456321716308594E+00    0.520859301090240479E+00    0.520859301090240479E+00   -0.459195633965034666E+01    1
    0.966386377811431885E+00    0.375301539897918701E+00    0.522900819778442383E+00    0.522900819778442383E+00   -0.461195633965034801E+01    1
    0.224717080593109131E+00    0.723885536193847656E+00    0.535821795463562012E+00    0.535821795463562012E+00   -0.463195633965034759E+01    1
    0.315602660179138184E+00    0.449339628219604492E+00    0.574177324771881104E+00    0.574177324771881104E+00   -0.465195633965034716E+01    1
    0.517812907695770264E+00    0.628126621246337891E+00    0.584068953990936279E+00    0.584068953990936279E+00   -0.467195633965034407E+01    1
    0.142956852912902832E+00    0.159485697746276855E+00    0.591249883174896240E+00    0.591249883174896240E+00   -0.469195633965034364E+01    1
    0.366152942180633545E+00    0.688180208206176758E+00    0.593830227851867676E+00    0.593830227851867676E+00   -0.471195633965034677E+01    1
    0.974760651588439941E-01    0.884692251682281494E+00    0.599533081054687500E+00    0.599533081054687500E+00   -0.473195633965034634E+01    1
    0.682503044605255127E+00    0.503352940082550049E+00    0.601644456386566162E+00    0.601644456386566162E+00   -0.475195633965034325E+01    1
    0.613151192665100098E+00    0.494422435760498047E+00    0.607767343521118164E+00    0.607767343521118164E+00   -0.477195633965034460E+01    1
    0.657733082771301270E-01    0.769965648651123047E+00    0.618745088577270508E+00    0.618745088577270508E+00   -0.479195633965034506E+01    1
    0.217481851577758789E+00    0.446087837219238281E+00    0.623112797737121582E+00    0.623112797737121582E+00   -0.481195633965034641E+01    1
    0.875902593135833740E+00    0.805824697017669678E+00    0.636204242706298828E+00    0.636204242706298828E+00   -0.483195633965034776E+01    1
    0.592919766902923584E+00    0.373320579528808594E-01    0.643387615680694580E+00    0.643387615680694580E+00   -0.485195633965034734E+01    1
    0.649876296520233154E+00    0.691849350929260254E+00    0.653071224689483643E+00    0.653071224689483643E+00   -0.487195633965034602E+01    1
    0.674576818943023682E+00    0.627198040485382080E+00    0.656384587287902832E+00    0.656384587287902832E+00   -0.489195633965034382E+01    1
    0.249130845069885254E+00    0.425254583358764648E+00    0.658808767795562744E+00    0.658808767795562744E+00   -0.491195633965034428E+01    1
    0.783978939056396484E+00    0.456164479255676270E-01    0.681362926959991455E+00    0.681362926959991455E+00   -0.493195633965034563E+01    1
    0.267106890678405762E+00    0.401604115962982178E+00    0.687075436115264893E+00    0.687075436115264893E+00   -0.495195633965034610E+01    1
    0.902169644832611084E+00    0.297239840030670166E+00    0.697673380374908447E+00    0.697673380374908447E+00   -0.497195633965034567E+01    1
    0.233286678791046143E+00    0.469682872295379639E+00    0.707422673702239990E+00    0.707422673702239990E+00   -0.499195633965034435E+01    1
    0.141923666000366211E+00    0.413444459438323975E+00    0.712738692760467529E+00    0.712738692760467529E+00   -0.501195633965034304E+01    1
    0.753403484821319580E+00    0.359793722629547119E+00    0.715712487697601318E+00    0.715712487697601318E+00   -0.503195633965034617E+01    1
    0.372906863689422607E+00    0.455456197261810303E+00    0.715803086757659912E+00    0.715803086757659912E+00   -0.505195633965034840E+01    1
    0.522372245788574219E+00    0.762175977230072021E+00    0.722202837467193604E+00    0.722202837467193604E+00   -0.507195633965034709E+01    1
    0.646819651126861572E+00    0.735680818557739258E+00    0.727677762508392334E+00    0.727677762508392334E+00   -0.509195633965034755E+01    1
