   -0.164602268966109122E+01    0.643480272479305615E+00    0.130218598528547584E+02    0.139246813615321585E+01    0.824420055922971406E+00    0.915455453019874521E+00   -0.164188922786946634E+00    0.186273089263819625E+01    0.615012540684169373E+01   -0.554268641942143176E+03
   -0.145252545048200687E+01    0.701383079394776843E+00    0.125075470104762836E+02    0.139324622318489588E+01    0.828601824302002798E+00    0.910739216867167745E+00   -0.157307300173535225E+00    0.180516244398334824E+01    0.609916236806789058E+01   -0.554256092799783801E+03
   -0.156922852578334648E+01    0.654154482484721633E+00    0.128669204736375455E+02    0.139185479870398687E+01    0.825753932557459436E+00    0.916941068856054087E+00   -0.169256933492679451E+00    0.185072357934993548E+01    0.614564141463178704E+01   -0.554241228095500446E+03
   -0.161306065204117033E+01    0.659713207949093716E+00    0.129376670688954931E+02    0.139637478549678740E+01    0.825573602288240505E+00    0.910559790962359616E+00   -0.160427550455349177E+00    0.184756577838880776E+01    0.612892258063788642E+01   -0.554165276746788550E+03
   -0.152288202628817793E+01    0.670062343923346071E+00    0.126219236645849513E+02    0.139424342227710163E+01    0.825458040950257432E+00    0.912184919667662797E+00   -0.158111091459861797E+00    0.183631237925277091E+01    0.613286992126888109E+01   -0.554144571884098696E+03
   -0.152482948630751025E+01    0.714985974301615701E+00    0.125238322128785384E+02    0.139674269592098277E+01    0.825174917239271943E+00    0.907215442911156744E+00   -0.139161375869935711E+00    0.179258887260244215E+01    0.608389531744884060E+01   -0.554141643052471636E+03
   -0.159455463129264707E+01    0.681567527500963721E+00    0.129377670648425021E+02    0.139873879957036351E+01    0.827165942385635899E+00    0.907407205182361620E+00   -0.157239948887875514E+00    0.182651864346170889E+01    0.609455659725030685E+01   -0.554058133067057724E+03
   -0.153099444430893783E+01    0.690107654718879360E+00    0.127389212395820870E+02    0.139589460681741073E+01    0.828523347504391938E+00    0.909162645814908466E+00   -0.159463929409271898E+00    0.181725992385488322E+01    0.609735873539620687E+01   -0.554046735793483776E+03
   -0.166949509362406801E+01    0.685039280203613044E+00    0.131365945907157453E+02    0.139617680770234287E+01    0.827682460030189970E+00    0.912579926012798137E+00   -0.160828082054319310E+00    0.182040767489754862E+01    0.609987549274493901E+01   -0.554046093219007389E+03
   -0.160658293379183448E+01    0.668439218047217842E+00    0.128864830955049179E+02    0.139499678092224499E+01    0.825013178772238787E+00    0.913194292634240568E+00   -0.157526022800634991E+00    0.183724668398569912E+01    0.612758984084153546E+01   -0.553983107794465695E+03
   -0.162940480545163524E+01    0.709738600794058261E+00    0.129028815761568012E+02    0.139770124491600711E+01    0.826443057870954512E+00    0.909554135689319421E+00   -0.146047822872109379E+00    0.179619228100988382E+01    0.608066717608371654E+01   -0.553976520927566980E+03
   -0.164702860037412258E+01    0.681899217860316931E+00    0.130347176761770633E+02    0.139404779549527014E+01    0.828025986677573211E+00    0.915570986306966983E+00   -0.165431312089875604E+00    0.182269189817541499E+01    0.610890576778004757E+01   -0.553965509030388603E+03
   -0.162927069907972566E+01    0.669729744751625389E+00    0.130282680274602018E+02    0.139314523661152201E+01    0.827909100288958921E+00    0.915355390329269270E+00   -0.168437614169436145E+00    0.183549766598051023E+01    0.612050899079737309E+01   -0.553959292386979314E+03
   -0.167131157400984520E+01    0.691029383156489985E+00    0.130299944574887512E+02    0.139475226265136421E+01    0.827837069660012914E+00    0.914691975123975487E+00   -0.161364967928893321E+00    0.181430189303872114E+01    0.609366491981858083E+01   -0.553891374907006821E+03
   -0.152203240472794832E+01    0.655833868313457469E+00    0.127433828853848290E+02    0.139494697576266447E+01    0.827017979966498729E+00    0.911198438885049589E+00   -0.166505584823926966E+00    0.185102557133220791E+01    0.613927912699806377E+01   -0.553867891610056859E+03
   -0.147207879317832990E+01    0.694596896666382690E+00    0.125565344379519459E+02    0.139184400308483447E+01    0.828850247035559429E+00    0.913254207766165282E+00   -0.161258561757859908E+00    0.181046377965425132E+01    0.611618693614805231E+01   -0.553743174241430552E+03
   -0.148438026181018223E+01    0.674859511950456459E+00    0.125081114780425811E+02    0.139131932728746399E+01    0.825119863716904378E+00    0.914385765426984909E+00   -0.159158094492513058E+00    0.183191330876813652E+01    0.612489256360988410E+01   -0.553736184566271959E+03
   -0.149589490105422485E+01    0.680415170523088308E+00    0.126241489229684021E+02    0.139559586311036199E+01    0.826621012408071509E+00    0.909512224681667925E+00   -0.157599198252697192E+00    0.182728526841937056E+01    0.610853184489543288E+01   -0.553718276761912193E+03
   -0.149264422392599982E+01    0.696298365678088782E+00    0.126043332025577630E+02    0.139390765260968408E+01    0.828671724327510351E+00    0.910838746013975964E+00   -0.157951572692821784E+00    0.180969322316598191E+01    0.610734219114343624E+01   -0.553695609549585015E+03
   -0.171864308455322856E+01    0.646847876915038977E+00    0.131749556544530044E+02    0.139689943271356398E+01    0.825748805599742841E+00    0.911346437220993288E+00   -0.161751097277953448E+00    0.186036831442811801E+01    0.613540130562523078E+01   -0.553687490646616197E+03
   -0.148752320312269326E+01    0.683538207622872318E+00    0.125196671076135004E+02    0.139483989144816434E+01    0.826559312485097841E+00    0.910149686321962470E+00   -0.156727091915959349E+00    0.182348306411617855E+01    0.611911820054151434E+01   -0.553686869867591668E+03
   -0.164015909928593473E+01    0.683087661040578498E+00    0.129189069758845676E+02    0.139596570943654008E+01    0.825019555866102650E+00    0.910690703208851260E+00   -0.150484741467305838E+00    0.182362308399563910E+01    0.611012264733082944E+01   -0.553681466278754215E+03
   -0.139238233555555624E+01    0.695830041160837132E+00    0.122973239296665664E+02    0.139295505745393733E+01    0.827786111041390216E+00    0.910559208248922336E+00   -0.158390526107972107E+00    0.181140136184406697E+01    0.610717531138696579E+01   -0.553589963244063256E+03
   -0.143420414793750517E+01    0.701236956129972389E+00    0.123764622233961585E+02    0.139117156889017757E+01    0.829032070858142456E+00    0.914105237268935333E+00   -0.161140908482401812E+00    0.180368851676690412E+01    0.611381383028076630E+01   -0.553584391794551266E+03
   -0.153272034287125791E+01    0.673421405103418635E+00    0.127164225472160464E+02    0.139598549162887231E+01    0.826422952094688634E+00    0.910437714808331355E+00   -0.158664458957600729E+00    0.183286078783710105E+01    0.612607584293733431E+01   -0.553544169985671033E+03
   -0.151632380325574978E+01    0.706684027678782245E+00    0.126884398616233067E+02    0.139572788460574060E+01    0.828456256394711654E+00    0.910129510779997708E+00   -0.153321099135041550E+00    0.179848768587285290E+01    0.609554867226095709E+01   -0.553505989067952214E+03
   -0.141975587223954847E+01    0.696188389908590888E+00    0.124350829515906334E+02    0.139155147414969704E+01    0.829638145811724237E+00    0.912797483928233566E+00   -0.164239003370953540E+00    0.180988007532349315E+01    0.610595808445587984E+01   -0.553476267624040020E+03
   -0.147066111500241448E+01    0.696183521812327122E+00    0.125605310813137105E+02    0.139448853837603082E+01    0.828847660059715663E+00    0.910882692678434247E+00   -0.158483020315543399E+00    0.180923170614529383E+01    0.611000425235627898E+01   -0.553467450042781593E+03
   -0.160498064708335519E+01    0.685241428428033039E+00    0.127635805703709657E+02    0.139394084938627039E+01    0.824940620277241243E+00    0.913531247375366506E+00   -0.152929064900721556E+00    0.182064644286942823E+01    0.611552281351616678E+01   -0.553428486554543952E+03
   -0.141913905162449083E+01    0.687489141613856769E+00    0.124047395426303648E+02    0.139081868880093928E+01    0.827875069174772826E+00    0.912933721851149182E+00   -0.161487874784784324E+00    0.181903767393634341E+01    0.611781383013828428E+01   -0.553392707050413037E+03
   -0.155462589329471612E+01    0.692840408006351050E+00    0.126997143572138036E+02    0.139628822932755980E+01    0.824462273613271845E+00    0.909119472392015293E+00   -0.147429976824600573E+00    0.181502931497046860E+01    0.609524569018271833E+01   -0.553362005040958365E+03
   -0.166207896705770786E+01    0.639473206416287576E+00    0.132649675072133135E+02    0.139555517040651722E+01    0.827145262031256046E+00    0.910976257854178129E+00   -0.167072847854569773E+00    0.186687879666457390E+01    0.614958482216457547E+01   -0.553303885215704213E+03
   -0.153442227017293398E+01    0.697839021085676414E+00    0.126880007779237598E+02    0.139421324565826943E+01    0.827306386418696915E+00    0.911052893859418456E+00   -0.153059688101951252E+00    0.180796536123160356E+01    0.610589148538287674E+01   -0.553256092490518768E+03
   -0.173140680095593247E+01    0.686232946771406338E+00    0.131739072718377912E+02    0.139230744783200144E+01    0.824590490213215954E+00    0.918109760032934874E+00   -0.156111443468788025E+00    0.181838047160966099E+01    0.610197756774337741E+01   -0.553197430094103993E+03
   -0.152877107193538109E+01    0.682449037637551825E+00    0.127062039544778074E+02    0.139096600337909315E+01    0.828149349134538082E+00    0.916761287617297471E+00   -0.166061638610587536E+00    0.182173075617607250E+01    0.612381278327261391E+01   -0.553167464013531571E+03
   -0.146474599874692757E+01    0.685362514752648311E+00    0.125490017313137479E+02    0.139026656201293441E+01    0.828392041452019501E+00    0.916114124228526228E+00   -0.167495406293978633E+00    0.181996776956851614E+01    0.611529427080103893E+01   -0.553140001519500174E+03
   -0.146474599874692757E+01    0.685362514752648311E+00    0.125490017313137479E+02    0.139026656201293441E+01    0.828392041452019501E+00    0.916114124228526228E+00   -0.167495406293978633E+00    0.181996776956851614E+01    0.611529427080103893E+01   -0.553140001519500174E+03
   -0.143289132939373687E+01    0.694824787846435199E+00    0.123384405776594708E+02    0.139020540542061255E+01    0.827278313946240851E+00    0.914575791696117024E+00   -0.157935179944638904E+00    0.181076658877052399E+01    0.611886183360358693E+01   -0.553100510204160628E+03
   -0.172408780751942459E+01    0.648998012175880268E+00    0.132370967336899703E+02    0.139512404692718661E+01    0.822777399978483648E+00    0.913333452733193107E+00   -0.159036472906837645E+00    0.185868671781836348E+01    0.612670227932148492E+01   -0.553063082907485068E+03
   -0.157506817528174459E+01    0.695207965807714268E+00    0.128306888964653059E+02    0.139548369920492910E+01    0.826355389060681178E+00    0.912059907591709074E+00   -0.154567618954400743E+00    0.181005254563472961E+01    0.610223602166045520E+01   -0.553004514852725833E+03
   -0.152820299073961863E+01    0.676478785837590801E+00    0.126456732817795565E+02    0.139167083098024769E+01    0.825517746234196492E+00    0.915963200732217375E+00   -0.162716523609606867E+00    0.182984386906647867E+01    0.611486085299293336E+01   -0.552938929074817906E+03
   -0.156299687361029704E+01    0.677106546011696286E+00    0.127783529845321127E+02    0.139128222231821397E+01    0.826971979098823695E+00    0.918186563558735402E+00   -0.166753569343212504E+00    0.182697587192254951E+01    0.612278218171106658E+01   -0.552933205363489151E+03
   -0.171570902038935813E+01    0.660026783421802987E+00    0.130782414538951635E+02    0.139325521805908359E+01    0.821993390793295808E+00    0.913473737867116498E+00   -0.151636186829321673E+00    0.184880000974494996E+01    0.611452316083659575E+01   -0.552932949678639261E+03
   -0.156296648341058031E+01    0.667064715938671782E+00    0.127973313124676338E+02    0.139299190127669092E+01    0.825932708241362556E+00    0.915074002194136704E+00   -0.165411815821387975E+00    0.183914288748382759E+01    0.612279989648221346E+01   -0.552913736542766401E+03
   -0.164857222477173337E+01    0.660138510075665152E+00    0.131157355767009669E+02    0.139067254814749752E+01    0.825141328267544605E+00    0.918021390919015023E+00   -0.165832865594596868E+00    0.184504324543261933E+01    0.612923707080132552E+01   -0.552885472326798435E+03
   -0.164857222477173337E+01    0.660138510075665152E+00    0.131157355767009669E+02    0.139067254814749752E+01    0.825141328267544605E+00    0.918021390919015023E+00   -0.165832865594596868E+00    0.184504324543261933E+01    0.612923707080132552E+01   -0.552885472326798435E+03
   -0.152331555434374621E+01    0.697053213532172977E+00    0.127073582564998233E+02    0.139349647025210288E+01    0.827931116048045146E+00    0.912974161636557202E+00   -0.161704116575632995E+00    0.180954646061076052E+01    0.608891064635785995E+01   -0.552869962863398314E+03
   -0.150332817185986656E+01    0.686852719563044278E+00    0.125050156239016701E+02    0.139214038034807253E+01    0.826108361374233824E+00    0.913730876270644310E+00   -0.156955673595826184E+00    0.181932807911202699E+01    0.611894354595137990E+01   -0.552842732141445367E+03
   -0.157153662064234823E+01    0.695093132595739904E+00    0.128293262486422996E+02    0.139050776740976367E+01    0.827692938165241143E+00    0.917008507375606463E+00   -0.161020641805926346E+00    0.180923541678558575E+01    0.610481390440555050E+01   -0.552817507172702790E+03
   -0.156410503179554183E+01    0.697735642775511478E+00    0.127029091988317706E+02    0.139254608824601078E+01    0.826541092901780683E+00    0.914724199993844467E+00   -0.155760293918923765E+00    0.180744453936897376E+01    0.610457107986854197E+01   -0.552789609966464468E+03
   -0.156410503179554183E+01    0.697735642775511478E+00    0.127029091988317706E+02    0.139254608824601078E+01    0.826541092901780683E+00    0.914724199993844467E+00   -0.155760293918923765E+00    0.180744453936897376E+01    0.610457107986854197E+01   -0.552789609966464468E+03
   -0.145053555894748953E+01    0.689262197453547554E+00    0.124883048169168767E+02    0.139212739913092243E+01    0.828492223054380084E+00    0.912831111193087130E+00   -0.160869211556391889E+00    0.181593737640454655E+01    0.612312329360058705E+01   -0.552772242871141088E+03
   -0.145053555894748953E+01    0.689262197453547554E+00    0.124883048169168767E+02    0.139212739913092243E+01    0.828492223054380084E+00    0.912831111193087130E+00   -0.160869211556391889E+00    0.181593737640454655E+01    0.612312329360058705E+01   -0.552772242871141088E+03
   -0.150146975531519722E+01    0.673124860689437110E+00    0.126115829329031506E+02    0.139147593628078781E+01    0.827491120815236014E+00    0.916161020229290690E+00   -0.166906796856592265E+00    0.183163057763894610E+01    0.613205626866491738E+01   -0.552757813442806992E+03
   -0.159670542550855643E+01    0.667769948015321191E+00    0.128858592869478628E+02    0.139498422174474968E+01    0.824850688970783952E+00    0.913267923250660418E+00   -0.159795146316319858E+00    0.183849044238573200E+01    0.612155025715537171E+01   -0.552749982866042274E+03
   -0.149479205602062137E+01    0.685868189178162169E+00    0.126112482793831031E+02    0.139451975348417534E+01    0.827240532754961677E+00    0.911501914308470385E+00   -0.159866915046805502E+00    0.182012489097209684E+01    0.611631475043091211E+01   -0.552727152744712384E+03
   -0.166366591284099563E+01    0.657036496692875893E+00    0.130256123392307561E+02    0.139490954362721098E+01    0.825964909449341644E+00    0.911726421614150184E+00   -0.160490592713159685E+00    0.185084967627640906E+01    0.612330974280418605E+01   -0.552683776868065479E+03
   -0.156597774822905222E+01    0.698134944420784276E+00    0.127104639390486955E+02    0.139259523425048926E+01    0.825604135710091169E+00    0.913895919171817783E+00   -0.150680644585367673E+00    0.180727768630658958E+01    0.610518453775549563E+01   -0.552646680288556354E+03
   -0.148429279832643068E+01    0.683418394161959264E+00    0.126359935603917091E+02    0.139397250310818421E+01    0.829640533684304016E+00    0.912328333773343436E+00   -0.166210114707075363E+00    0.182161732275217347E+01    0.612102492553282662E+01   -0.552633127800401326E+03
   -0.156589703939341973E+01    0.683572802441046568E+00    0.128240579579806830E+02    0.139241516810557897E+01    0.827903819039113031E+00    0.915251685230332068E+00   -0.164891208122346811E+00    0.182155143933306052E+01    0.611216996427734216E+01   -0.552592019345553354E+03
   -0.149919336488834176E+01    0.692875915500816730E+00    0.125380004501892159E+02    0.139281672757973851E+01    0.826576273766340019E+00    0.914687684943988999E+00   -0.157222151850648473E+00    0.181174463840705036E+01    0.611586749116751793E+01   -0.552589416623477291E+03
   -0.161590440441170458E+01    0.683148275690071305E+00    0.128331291780224284E+02    0.139348166716016841E+01    0.824984456016230161E+00    0.915830123805279728E+00   -0.157059232488551359E+00    0.182232384043178719E+01    0.610818226096026429E+01   -0.552567056908651239E+03
   -0.151714676165239659E+01    0.673714654109005107E+00    0.127102000970838205E+02    0.139489180949978575E+01    0.828100165226707707E+00    0.912352537658313478E+00   -0.165136778549161534E+00    0.183200428846507046E+01    0.612201010403619517E+01   -0.552551328401858655E+03
   -0.151714676165239659E+01    0.673714654109005107E+00    0.127102000970838205E+02    0.139489180949978575E+01    0.828100165226707707E+00    0.912352537658313478E+00   -0.165136778549161534E+00    0.183200428846507046E+01    0.612201010403619517E+01   -0.552551328401858655E+03
   -0.156936188218363881E+01    0.688774223577365285E+00    0.127054145368834384E+02    0.139535397449346021E+01    0.824341800314474127E+00    0.911114999924624192E+00   -0.150614646375872852E+00    0.181835133157524864E+01    0.610449213879139752E+01   -0.552528396370624705E+03
   -0.162238381339000348E+01    0.690953044634843527E+00    0.128980196293089975E+02    0.139088269477077020E+01    0.825633021050765636E+00    0.917843971092516253E+00   -0.158986015755935739E+00    0.181438875557383339E+01    0.609732936114498880E+01   -0.552511289921906155E+03
   -0.153978230087332335E+01    0.699038904964636609E+00    0.126360761281500000E+02    0.139606174949445005E+01    0.824896875713393540E+00    0.910501332278140563E+00   -0.148115270514120212E+00    0.180749440764446567E+01    0.609624852783370308E+01   -0.552497265127957235E+03
   -0.153978230087332335E+01    0.699038904964636609E+00    0.126360761281500000E+02    0.139606174949445005E+01    0.824896875713393540E+00    0.910501332278140563E+00   -0.148115270514120212E+00    0.180749440764446567E+01    0.609624852783370308E+01   -0.552497265127957235E+03
   -0.155235978404537001E+01    0.711391035274525518E+00    0.127261023413795904E+02    0.139276541730788850E+01    0.826676341288921757E+00    0.914313469800064227E+00   -0.151830271749272327E+00    0.179327041395982656E+01    0.609015441604236507E+01   -0.552469260313545874E+03
   -0.154279424112685959E+01    0.694562712792177406E+00    0.126960613380086933E+02    0.139348206214974724E+01    0.827915745875460907E+00    0.913129794761944225E+00   -0.156231118039379169E+00    0.181022009886908197E+01    0.611151798445850325E+01   -0.552421185230374704E+03
   -0.150405006400803209E+01    0.706102806107965497E+00    0.125001867423664130E+02    0.139274315843039354E+01    0.825539468227860396E+00    0.913600896402201879E+00   -0.149396206918776642E+00    0.179916971744690679E+01    0.610274934470659058E+01   -0.552415673178804127E+03
   -0.150405006400803209E+01    0.706102806107965497E+00    0.125001867423664130E+02    0.139274315843039354E+01    0.825539468227860396E+00    0.913600896402201879E+00   -0.149396206918776642E+00    0.179916971744690679E+01    0.610274934470659058E+01   -0.552415673178804127E+03
   -0.156516163411174425E+01    0.676470591352914985E+00    0.127997433139830861E+02    0.139234288448875176E+01    0.826081486910807072E+00    0.917044250774662562E+00   -0.165342941054687387E+00    0.182853775216779457E+01    0.611532269419886454E+01   -0.552406437479252872E+03
   -0.175211244163246782E+01    0.706584989257515783E+00    0.132307221103970001E+02    0.139376736693432868E+01    0.825231462485901401E+00    0.915632193131337146E+00   -0.149979225776050384E+00    0.179876514469835747E+01    0.607317241609530267E+01   -0.552387943028274094E+03
   -0.157575528945191934E+01    0.668891769339268305E+00    0.128426379158814861E+02    0.139256712750244027E+01    0.825983233009666695E+00    0.915229542682471697E+00   -0.164067673204666420E+00    0.183686136184452597E+01    0.612525922845868909E+01   -0.552367583799622025E+03
