    0.799438829266318152E+00    0.912156699826417450E+00    0.194721109949182924E+01   -0.425077587130761358E+01    0.112118171230201069E+01    0.152593221528140077E+02   -0.214754221040231241E+05
    0.799621954489078135E+00    0.912439652902256149E+00    0.195220837924579693E+01   -0.425955010904725739E+01    0.112049108959099719E+01    0.152136241869178512E+02   -0.214753246526874354E+05
    0.799392971056629875E+00    0.912334634450985171E+00    0.195216338290921132E+01   -0.423506507712302138E+01    0.112016096865897996E+01    0.151846948007085771E+02   -0.214753233503903029E+05
    0.800472757798480927E+00    0.912556848658452879E+00    0.194886944651226068E+01   -0.429005163137025924E+01    0.112044476222757172E+01    0.153255937421647239E+02   -0.214749639748314985E+05
    0.799801685463716439E+00    0.912545021517375154E+00    0.194863067797707590E+01   -0.429694226235186960E+01    0.112111613853888592E+01    0.153097365197779407E+02   -0.214748731739609830E+05
    0.799892558824360833E+00    0.912206486284691476E+00    0.195333007113571688E+01   -0.423867441052955840E+01    0.111992152790210531E+01    0.151798181410493083E+02   -0.214747945450963998E+05
    0.800816039977348737E+00    0.912132072225991131E+00    0.195104502188135642E+01   -0.428648934232676826E+01    0.112053705636693790E+01    0.152788083446664587E+02   -0.214746045632245332E+05
    0.800360939251532955E+00    0.911915330654805789E+00    0.194955809083864606E+01   -0.424553896928128971E+01    0.112052506241665339E+01    0.152389044398595317E+02   -0.214746036924932341E+05
    0.800628437368544610E+00    0.912259964633519327E+00    0.195071000756835211E+01   -0.429657805366331580E+01    0.112064485342897169E+01    0.152929239511183219E+02   -0.214745883115623765E+05
    0.800972409451377487E+00    0.912171237196661711E+00    0.195267225329537464E+01   -0.431442028874331029E+01    0.112088898987988750E+01    0.152806195696857188E+02   -0.214745187688813603E+05
    0.800386714171173352E+00    0.912170995572620935E+00    0.194917561995273325E+01   -0.426780422335276999E+01    0.112052388201989972E+01    0.152784482130223473E+02   -0.214745103848333711E+05
    0.799824629060299941E+00    0.912524873873777786E+00    0.194883650680216758E+01   -0.427997837062286379E+01    0.112076520250352751E+01    0.152930742982353891E+02   -0.214744308930818406E+05
    0.799304005131331152E+00    0.912165413953090032E+00    0.194963686565070704E+01   -0.422036245825139922E+01    0.112042123052025233E+01    0.151942868250416261E+02   -0.214744302018360613E+05
    0.800824121618486373E+00    0.912285934059181680E+00    0.195002024279453190E+01   -0.430705444547466243E+01    0.112081841486821099E+01    0.153186080576353554E+02   -0.214744130551835115E+05
    0.800149039772248827E+00    0.912203076113774047E+00    0.194654321492750881E+01   -0.427413735974627418E+01    0.112106125898509301E+01    0.153138186416133966E+02   -0.214743223395455607E+05
    0.800339591006677509E+00    0.912292937912286606E+00    0.194912507911555477E+01   -0.427830392163401996E+01    0.112057301165510048E+01    0.152916822705515294E+02   -0.214743155694097768E+05
    0.799185206538066240E+00    0.912367037179995899E+00    0.195147158923908837E+01   -0.422744795718851307E+01    0.112021037238606347E+01    0.151801642334638931E+02   -0.214743115266177992E+05
    0.800564276097841088E+00    0.911836019062072789E+00    0.195122681566652445E+01   -0.424921392595322089E+01    0.112046820456435059E+01    0.152181106803015158E+02   -0.214741432897591949E+05
    0.800353557743795463E+00    0.912052886567763510E+00    0.195179849021952112E+01   -0.425422470084747495E+01    0.112034510340435123E+01    0.152191865118735787E+02   -0.214740721627526291E+05
    0.799260801555544020E+00    0.912489289784568003E+00    0.194525523481992701E+01   -0.423873391370382624E+01    0.112072938341932948E+01    0.152844097602303073E+02   -0.214740112157246731E+05
    0.800481797983676913E+00    0.912238274580006059E+00    0.194911263483393404E+01   -0.430278401360525731E+01    0.112109915650648029E+01    0.153113055706031105E+02   -0.214739800047917561E+05
    0.800113448391932991E+00    0.912135266391018051E+00    0.194963779127035086E+01   -0.425738383142425469E+01    0.112057808741322784E+01    0.152500561549954323E+02   -0.214739519904919325E+05
    0.799906452080666241E+00    0.912384184886157468E+00    0.194551048076463196E+01   -0.427025498305060847E+01    0.112101153695427569E+01    0.153255948530298518E+02   -0.214739135916227315E+05
    0.800402956680731137E+00    0.912252525622933241E+00    0.194689812212356950E+01   -0.425410262094069047E+01    0.112036457216236740E+01    0.153006803603783794E+02   -0.214739048191724251E+05
    0.800752412228359134E+00    0.912123996910759960E+00    0.195138276714644787E+01   -0.429103029291286298E+01    0.112076640053487520E+01    0.152705457121645587E+02   -0.214739023723301434E+05
    0.798972050043722959E+00    0.912402599470977016E+00    0.195173627522336601E+01   -0.421596461368301689E+01    0.112005806527990948E+01    0.151594922649370751E+02   -0.214738679131099234E+05
    0.800630793804851137E+00    0.912202979198867836E+00    0.195014816165895311E+01   -0.429684381075148991E+01    0.112093125828537765E+01    0.152943506051852829E+02   -0.214738665448148058E+05
    0.799978878656066428E+00    0.912217009973703585E+00    0.195363784304836363E+01   -0.424321904179984166E+01    0.111996099218115064E+01    0.151798530852873519E+02   -0.214738601550345156E+05
    0.799363483683439568E+00    0.912212039332353508E+00    0.194607706359745336E+01   -0.423208888903148939E+01    0.112087230555376705E+01    0.152570062782951155E+02   -0.214738402698756254E+05
    0.800092484027629780E+00    0.912193212245913654E+00    0.195065730828139117E+01   -0.425200071009645431E+01    0.112037845319049767E+01    0.152327395165084880E+02   -0.214738128646676705E+05
    0.800003344445567421E+00    0.912307211667234608E+00    0.195450106049085237E+01   -0.425209204640348926E+01    0.111999901020674519E+01    0.151786370949251150E+02   -0.214738054351019891E+05
    0.800297237047045584E+00    0.912016902173896526E+00    0.194890351359354597E+01   -0.425557244083575181E+01    0.112074301297192513E+01    0.152571961347038449E+02   -0.214737840745557842E+05
    0.800099519344536603E+00    0.912507801668394070E+00    0.194974237483164758E+01   -0.427484937370608620E+01    0.112047188832373368E+01    0.152820182982673991E+02   -0.214737386389466301E+05
    0.799263015847540004E+00    0.912167521217767674E+00    0.194904407792209189E+01   -0.420626076736066246E+01    0.112023031412168783E+01    0.151875122608531026E+02   -0.214736658541935903E+05
    0.800351028913290463E+00    0.912144488372367834E+00    0.194649244207785510E+01   -0.424967552133469972E+01    0.112052892197499432E+01    0.152950054509873805E+02   -0.214736571417835512E+05
    0.799956410564028886E+00    0.912207068441729829E+00    0.195269042083986433E+01   -0.424404273680454480E+01    0.112015603413957465E+01    0.151917488059557044E+02   -0.214736491215883398E+05
    0.799855922342281644E+00    0.912132363321574324E+00    0.194949551495147788E+01   -0.422688374186109073E+01    0.112019238446472214E+01    0.152167083928734588E+02   -0.214735833644801241E+05
    0.800384686629955766E+00    0.912231197680175798E+00    0.195001930094102693E+01   -0.425656680549391186E+01    0.112025079070961064E+01    0.152568867034563596E+02   -0.214735248884002067E+05
    0.798800769539145250E+00    0.912261562349663935E+00    0.195064387650893489E+01   -0.420287516025425134E+01    0.112027011008188371E+01    0.151494972031204682E+02   -0.214734407664775608E+05
    0.800380091946848893E+00    0.912205401155882889E+00    0.194683416874236714E+01   -0.425331827020885456E+01    0.112048835702358085E+01    0.152970498100629744E+02   -0.214734340455477213E+05
    0.799282113385313409E+00    0.912289807486658777E+00    0.195446108384636585E+01   -0.419309119335144143E+01    0.111937317852349905E+01    0.151048149756077450E+02   -0.214734166354826812E+05
    0.799050509538002274E+00    0.912102618832290601E+00    0.195383159261198625E+01   -0.420314643789085451E+01    0.112014584999779032E+01    0.151014005572620196E+02   -0.214734125378045755E+05
    0.799589800827567032E+00    0.912162416085345873E+00    0.195293650801176200E+01   -0.420809601030653102E+01    0.111974132719455555E+01    0.151432976521972051E+02   -0.214733595436740688E+05
    0.799669468423605423E+00    0.912297220873469206E+00    0.195311826204422090E+01   -0.423280552952103406E+01    0.111991906299142530E+01    0.151711304344334650E+02   -0.214732964876136393E+05
    0.800556916141502484E+00    0.911970417612181117E+00    0.195006052427007992E+01   -0.425498311583035171E+01    0.112044461287019348E+01    0.152462588909632846E+02   -0.214732663116980912E+05
    0.799732382527144736E+00    0.912118610601708180E+00    0.195569640914405785E+01   -0.420571449314796286E+01    0.111948339047689460E+01    0.151017304470652736E+02   -0.214732202421103611E+05
    0.799599838511744210E+00    0.912505289951439647E+00    0.195277958601335833E+01   -0.425658490175541004E+01    0.112028192905294888E+01    0.152026770395132598E+02   -0.214731204436742155E+05
    0.800921691567364036E+00    0.911879712165243217E+00    0.195049418412110209E+01   -0.424697775510377618E+01    0.112021494222114892E+01    0.152373863512729173E+02   -0.214730789938961680E+05
    0.800015113228898400E+00    0.912173177308768235E+00    0.194682983111882901E+01   -0.425008366970553109E+01    0.112069871889950479E+01    0.152784898832859302E+02   -0.214730601066872914E+05
    0.799860673080612372E+00    0.912097810086712313E+00    0.195249489649348296E+01   -0.423836362576360504E+01    0.112044734979157878E+01    0.151748900204420103E+02   -0.214730069817555159E+05
    0.799874033328290324E+00    0.912392207087116991E+00    0.195140086967299009E+01   -0.426112952843284187E+01    0.112049511388339540E+01    0.152284785627618824E+02   -0.214729997243956132E+05
    0.799874033328290324E+00    0.912392207087116991E+00    0.195140086967299009E+01   -0.426112952843284187E+01    0.112049511388339540E+01    0.152284785627618824E+02   -0.214729997243956132E+05
    0.799742158193765817E+00    0.912226317641977813E+00    0.195281912954723680E+01   -0.424592544697634189E+01    0.112037893195450322E+01    0.151817158441842359E+02   -0.214729883477109579E+05
    0.799586148283445652E+00    0.912436611946376597E+00    0.195303670403115381E+01   -0.425112173703758778E+01    0.112029309345713712E+01    0.151889752495699888E+02   -0.214729662303067671E+05
    0.799532792601304720E+00    0.912031323862451559E+00    0.195149206187771940E+01   -0.421426040287374182E+01    0.112023329417324380E+01    0.151588109806101059E+02   -0.214729475568065936E+05
    0.799059424411240116E+00    0.912117275311808529E+00    0.195174280193082783E+01   -0.419148126660185660E+01    0.111999565776553522E+01    0.151247665872307913E+02   -0.214729316102248195E+05
    0.799578505031735887E+00    0.912174810231210609E+00    0.195039896585028849E+01   -0.422616290835940056E+01    0.112037872897097235E+01    0.151932927067288119E+02   -0.214729105145288959E+05
    0.800148674646816715E+00    0.912291255655049982E+00    0.195303213516668905E+01   -0.426515104822220437E+01    0.112036494887968985E+01    0.152114895730127646E+02   -0.214729089472462438E+05
    0.798797446676477563E+00    0.912075485211684134E+00    0.195320699969201184E+01   -0.417121624864654805E+01    0.111978507408153538E+01    0.150745032128763317E+02   -0.214728898817558729E+05
    0.799681786451051480E+00    0.912192612131090708E+00    0.195389845867733025E+01   -0.423239174880294033E+01    0.112008070071830201E+01    0.151514694065134119E+02   -0.214728713339230671E+05
    0.799822008377820026E+00    0.912220899611122960E+00    0.195265271390516215E+01   -0.423523904892265346E+01    0.112005413191780656E+01    0.151795390729105417E+02   -0.214727781850495267E+05
    0.799822008377820026E+00    0.912220899611122960E+00    0.195265271390516215E+01   -0.423523904892265346E+01    0.112005413191780656E+01    0.151795390729105417E+02   -0.214727781850495267E+05
    0.799551040631737209E+00    0.912228573343153215E+00    0.195287919778811081E+01   -0.423146797167699784E+01    0.112022788915065763E+01    0.151624909526742240E+02   -0.214727642908537746E+05
    0.799483859577875933E+00    0.912374411196972934E+00    0.195055876543199092E+01   -0.424733083044600246E+01    0.112059769527651132E+01    0.152148381357672449E+02   -0.214727542723187544E+05
    0.800795527238914673E+00    0.912110340277025755E+00    0.194733289061782666E+01   -0.426635809349651396E+01    0.112055840330835688E+01    0.153080073431778594E+02   -0.214727134438098474E+05
    0.799558731378333221E+00    0.912389547016483116E+00    0.195353639154924474E+01   -0.425228633796098698E+01    0.112045460532336572E+01    0.151752566537222577E+02   -0.214727085743622010E+05
    0.798619283628704935E+00    0.912298836685834780E+00    0.195308166995400678E+01   -0.418438491782515687E+01    0.111985900079142753E+01    0.150927947583948203E+02   -0.214727049459068694E+05
    0.799712587206304448E+00    0.912258131600315991E+00    0.195228495081350983E+01   -0.421662096725821556E+01    0.111975269176570169E+01    0.151674361581885506E+02   -0.214726805652688563E+05
    0.799712587206304448E+00    0.912258131600315991E+00    0.195228495081350983E+01   -0.421662096725821556E+01    0.111975269176570169E+01    0.151674361581885506E+02   -0.214726805652688563E+05
    0.799386349451655320E+00    0.912105834677304217E+00    0.195429936813273786E+01   -0.420432312464499081E+01    0.111987400524753911E+01    0.151068378515433128E+02   -0.214726741889052064E+05
    0.800084570074497847E+00    0.912404669799523504E+00    0.194898536343029471E+01   -0.426493941450898895E+01    0.112055410475081541E+01    0.152752506827400012E+02   -0.214726480923689451E+05
    0.799314015975166825E+00    0.912174022463105638E+00    0.195322998034005324E+01   -0.421601971823185728E+01    0.112022344428656373E+01    0.151312748345666890E+02   -0.214726004521602554E+05
    0.799912352508361124E+00    0.912305194181227241E+00    0.195069836166756905E+01   -0.426169981952078736E+01    0.112065148207266718E+01    0.152349179532651533E+02   -0.214725231566028342E+05
    0.800001052303949578E+00    0.912317701372379442E+00    0.195265285824026713E+01   -0.424403055922519279E+01    0.111998336616781202E+01    0.151974256469493660E+02   -0.214724901941249991E+05
    0.799832911861567908E+00    0.912085710519800030E+00    0.195234678542097573E+01   -0.421285325271826849E+01    0.111982789921743042E+01    0.151577094417890006E+02   -0.214724848021657126E+05
    0.799393205240590987E+00    0.912185312426275319E+00    0.195151444125648776E+01   -0.423132792665985846E+01    0.112059017412575579E+01    0.151718780808483960E+02   -0.214724804237787939E+05
    0.799291084337724556E+00    0.912300370314149678E+00    0.195470880525012980E+01   -0.422482915968160277E+01    0.112014429263012749E+01    0.151209462042214486E+02   -0.214723493912390768E+05
    0.799291084337724556E+00    0.912300370314149678E+00    0.195470880525012980E+01   -0.422482915968160277E+01    0.112014429263012749E+01    0.151209462042214486E+02   -0.214723493912390768E+05
    0.799636237263062100E+00    0.912134667243236108E+00    0.195153202461700026E+01   -0.422086262755124686E+01    0.112016397173675886E+01    0.151714752541191249E+02   -0.214723399477651255E+05
    0.799636237263062100E+00    0.912134667243236108E+00    0.195153202461700026E+01   -0.422086262755124686E+01    0.112016397173675886E+01    0.151714752541191249E+02   -0.214723399477651255E+05
    0.799476474120297098E+00    0.912263877376704668E+00    0.195474459234027287E+01   -0.423167586590289879E+01    0.112015014820349279E+01    0.151312954015367325E+02   -0.214723396539753339E+05
    0.799476474120297098E+00    0.912263877376704668E+00    0.195474459234027287E+01   -0.423167586590289879E+01    0.112015014820349279E+01    0.151312954015367325E+02   -0.214723396539753339E+05
    0.799048130780972699E+00    0.912233028898586706E+00    0.195186706655027464E+01   -0.420671081583174100E+01    0.112021119169503702E+01    0.151388024290476846E+02   -0.214723058327232648E+05
    0.799048130780972699E+00    0.912233028898586706E+00    0.195186706655027464E+01   -0.420671081583174100E+01    0.112021119169503702E+01    0.151388024290476846E+02   -0.214723058327232648E+05
    0.799463356787263990E+00    0.912267390731718586E+00    0.195305016719405877E+01   -0.422461684739576260E+01    0.112013708161690606E+01    0.151517574216355726E+02   -0.214723036945618551E+05
    0.799463356787263990E+00    0.912267390731718586E+00    0.195305016719405877E+01   -0.422461684739576260E+01    0.112013708161690606E+01    0.151517574216355726E+02   -0.214723036945618551E+05
    0.800046450893944439E+00    0.912257073515545303E+00    0.195020007899929260E+01   -0.424350858219548233E+01    0.112021932362832288E+01    0.152303595082987524E+02   -0.214722465161469481E+05
    0.800522106149568202E+00    0.912077100983577305E+00    0.194927752940475130E+01   -0.425415807622858821E+01    0.112038346019153745E+01    0.152587290056132332E+02   -0.214722370516441515E+05
    0.799904983659239122E+00    0.912224185708606417E+00    0.194967150927165656E+01   -0.423863111846783802E+01    0.112037437762371650E+01    0.152265667473051955E+02   -0.214722296570505896E+05
    0.799642675652540547E+00    0.912283756524276956E+00    0.195483303337855596E+01   -0.421220745662092977E+01    0.111953160122873907E+01    0.151236306864046206E+02   -0.214722253789080169E+05
    0.799642675652540547E+00    0.912283756524276956E+00    0.195483303337855596E+01   -0.421220745662092977E+01    0.111953160122873907E+01    0.151236306864046206E+02   -0.214722253789080169E+05
    0.799261228367058152E+00    0.912071866772575901E+00    0.195198819806320567E+01   -0.419451458318353154E+01    0.112001497591081600E+01    0.151257081689786244E+02   -0.214721374469581206E+05
    0.799226257403622853E+00    0.912206157258670935E+00    0.195074280620254381E+01   -0.422269227884999676E+01    0.112056140493338807E+01    0.151715361745636628E+02   -0.214721059447830739E+05
    0.800846123178471814E+00    0.912000366957488318E+00    0.194972031287677527E+01   -0.424880412842734057E+01    0.112018775594629849E+01    0.152524592313111320E+02   -0.214720784607851019E+05
    0.799008728881764441E+00    0.912147794131280998E+00    0.195303498474134241E+01   -0.418133559286544099E+01    0.111976922256752776E+01    0.150945139041674885E+02   -0.214720775569871366E+05
    0.800053207359635365E+00    0.912221251290622370E+00    0.195209733693668808E+01   -0.424840479983513220E+01    0.112023534506036837E+01    0.152042018227069100E+02   -0.214720640799461871E+05
    0.800337157657891041E+00    0.912185715250474205E+00    0.194718786585046955E+01   -0.426060301519766504E+01    0.112065779048762049E+01    0.152922474996892817E+02   -0.214720635448013345E+05
    0.800337157657891041E+00    0.912185715250474205E+00    0.194718786585046955E+01   -0.426060301519766504E+01    0.112065779048762049E+01    0.152922474996892817E+02   -0.214720635448013345E+05
    0.799811624610587302E+00    0.912536148373424116E+00    0.195172676971285930E+01   -0.427152019426553142E+01    0.112055759041619529E+01    0.152350006707341574E+02   -0.214720517989744840E+05
    0.799380739182907973E+00    0.912268492298374811E+00    0.195210152410544935E+01   -0.422860057525105049E+01    0.112036514630880912E+01    0.151651359491740472E+02   -0.214720204964774712E+05
    0.799380739182907973E+00    0.912268492298374811E+00    0.195210152410544935E+01   -0.422860057525105049E+01    0.112036514630880912E+01    0.151651359491740472E+02   -0.214720204964774712E+05
    0.799747116339865727E+00    0.912250774344662951E+00    0.195440463628982952E+01   -0.424162572343920274E+01    0.112020915489379691E+01    0.151522449932219345E+02   -0.214719912609926287E+05
    0.800459942297598204E+00    0.912196890246490644E+00    0.195030873405265037E+01   -0.425572514432969307E+01    0.112027604653360835E+01    0.152482028842430051E+02   -0.214719575915575115E+05
    0.800672523024715588E+00    0.912076023928735991E+00    0.195049672547084918E+01   -0.425380672090541800E+01    0.112024383805160666E+01    0.152440228563033102E+02   -0.214719124245867606E+05
    0.800672523024715588E+00    0.912076023928735991E+00    0.195049672547084918E+01   -0.425380672090541800E+01    0.112024383805160666E+01    0.152440228563033102E+02   -0.214719124245867606E+05
    0.799608772457581551E+00    0.912150074725952775E+00    0.194941005143857615E+01   -0.421508613928666698E+01    0.112023993335400784E+01    0.151960134691336215E+02   -0.214719066082840545E+05
    0.799608772457581551E+00    0.912150074725952775E+00    0.194941005143857615E+01   -0.421508613928666698E+01    0.112023993335400784E+01    0.151960134691336215E+02   -0.214719066082840545E+05
    0.799860654422410278E+00    0.912024840171192896E+00    0.195066798274536901E+01   -0.422667396352931135E+01    0.112034757253337580E+01    0.151892797992420707E+02   -0.214718950028078070E+05
    0.799406400785390048E+00    0.912110237631577503E+00    0.195108960778007523E+01   -0.419502961624506820E+01    0.111989462598298584E+01    0.151459049078487560E+02   -0.214718496933553761E+05
    0.799734186816625225E+00    0.912244438784020284E+00    0.195225150646660950E+01   -0.424760145098093567E+01    0.112055065698767797E+01    0.151872181281559211E+02   -0.214718470064708672E+05
    0.799734186816625225E+00    0.912244438784020284E+00    0.195225150646660950E+01   -0.424760145098093567E+01    0.112055065698767797E+01    0.151872181281559211E+02   -0.214718470064708672E+05
    0.799443618719244853E+00    0.912114236209120022E+00    0.195464814942827836E+01   -0.420214594942205277E+01    0.111974599045030732E+01    0.151006929950315225E+02   -0.214718314592390489E+05
    0.799052963180740150E+00    0.912249894874252010E+00    0.195399236189439995E+01   -0.418671006410924207E+01    0.111960782549540894E+01    0.150916441792971039E+02   -0.214718179814559626E+05
    0.799052963180740150E+00    0.912249894874252010E+00    0.195399236189439995E+01   -0.418671006410924207E+01    0.111960782549540894E+01    0.150916441792971039E+02   -0.214718179814559626E+05
    0.799117729583347369E+00    0.912176302485134927E+00    0.195103987869946338E+01   -0.421660103649716334E+01    0.112060137748491018E+01    0.151545687444920514E+02   -0.214718120164473039E+05
    0.799764031245132401E+00    0.912184368290814951E+00    0.195329233419932757E+01   -0.421493802612061685E+01    0.111976365471482309E+01    0.151463750020767396E+02   -0.214717863531757357E+05
    0.799764031245132401E+00    0.912184368290814951E+00    0.195329233419932757E+01   -0.421493802612061685E+01    0.111976365471482309E+01    0.151463750020767396E+02   -0.214717863531757357E+05
    0.799712157350793262E+00    0.912447751792989536E+00    0.195120887171233548E+01   -0.425864360493293770E+01    0.112059697257855229E+01    0.152219701278029227E+02   -0.214717809694513271E+05
    0.799080184879938926E+00    0.912069774192300176E+00    0.195268906561568967E+01   -0.417966790680920219E+01    0.111982559821434413E+01    0.150956804907823887E+02   -0.214717646195893212E+05
    0.799080184879938926E+00    0.912069774192300176E+00    0.195268906561568967E+01   -0.417966790680920219E+01    0.111982559821434413E+01    0.150956804907823887E+02   -0.214717646195893212E+05
    0.799653138153706422E+00    0.912077419683642865E+00    0.195226790905912106E+01   -0.422575463013756458E+01    0.112042676344306003E+01    0.151569892803737609E+02   -0.214717625764179065E+05
    0.799910434588081642E+00    0.912107415702404611E+00    0.195455374863531461E+01   -0.421404062892945852E+01    0.111964950238512451E+01    0.151276062240328137E+02   -0.214717486736709798E+05
    0.799659939123092300E+00    0.912115586198418704E+00    0.195166379830401104E+01   -0.422325525857135808E+01    0.112022995919876278E+01    0.151693834704272863E+02   -0.214716991012971339E+05
    0.799757012648221632E+00    0.912260374491864479E+00    0.195269024601619079E+01   -0.424100279540566483E+01    0.112024399345555947E+01    0.151796125718061035E+02   -0.214716855083474366E+05
    0.799760665545230509E+00    0.912256929230008784E+00    0.195207430352311029E+01   -0.423887397406615740E+01    0.112033100466759805E+01    0.151852901637291211E+02   -0.214716582951548371E+05
    0.799084381448922798E+00    0.912267079619586974E+00    0.195151564120342513E+01   -0.421911679332933964E+01    0.112053749795420488E+01    0.151524839050829243E+02   -0.214716483458191033E+05
    0.799084381448922798E+00    0.912267079619586974E+00    0.195151564120342513E+01   -0.421911679332933964E+01    0.112053749795420488E+01    0.151524839050829243E+02   -0.214716483458191033E+05
    0.799645402442125786E+00    0.912167689058700493E+00    0.195000217001889387E+01   -0.421133156618431492E+01    0.112013305137441610E+01    0.151848241766046925E+02   -0.214716445558139458E+05
    0.799169317364087917E+00    0.912233214895322830E+00    0.195359040398002781E+01   -0.419314599940584998E+01    0.111973734578995998E+01    0.151050134480461793E+02   -0.214716373107925683E+05
    0.799871319658373992E+00    0.912181179577124079E+00    0.194879696851782613E+01   -0.422919830022175169E+01    0.112039252281898727E+01    0.152256227077101300E+02   -0.214716316449812730E+05
    0.800165920327973623E+00    0.912157148329514111E+00    0.194730602302766509E+01   -0.424547182843954651E+01    0.112058179249582235E+01    0.152698006177566352E+02   -0.214716236092855033E+05
    0.799585660251443286E+00    0.912430262037514539E+00    0.195302536005206395E+01   -0.424709451999376242E+01    0.112028363193612579E+01    0.151815687855820247E+02   -0.214715966030413329E+05
    0.799585660251443286E+00    0.912430262037514539E+00    0.195302536005206395E+01   -0.424709451999376242E+01    0.112028363193612579E+01    0.151815687855820247E+02   -0.214715966030413329E+05
    0.800023784558295148E+00    0.912446655730639655E+00    0.195174913714746023E+01   -0.427367443464001084E+01    0.112062036361678152E+01    0.152363188335050914E+02   -0.214715793657708637E+05
    0.800669030417601846E+00    0.911968073535674328E+00    0.194738919654034670E+01   -0.425103060559375123E+01    0.112056642084364388E+01    0.152795480353474051E+02   -0.214715632072936751E+05
    0.800669030417601846E+00    0.911968073535674328E+00    0.194738919654034670E+01   -0.425103060559375123E+01    0.112056642084364388E+01    0.152795480353474051E+02   -0.214715632072936751E+05
    0.799091281368426110E+00    0.912086310049657234E+00    0.195234716604857583E+01   -0.418853349019441712E+01    0.112005707008676358E+01    0.151075325961782951E+02   -0.214715350848821945E+05
    0.799091281368426110E+00    0.912086310049657234E+00    0.195234716604857583E+01   -0.418853349019441712E+01    0.112005707008676358E+01    0.151075325961782951E+02   -0.214715350848821945E+05
    0.798891802032297704E+00    0.912166063511432479E+00    0.195260656733529947E+01   -0.417047370739539502E+01    0.111967729098659019E+01    0.150871041273817745E+02   -0.214715336235485738E+05
    0.799618467080357220E+00    0.912134596138728160E+00    0.195475026301460963E+01   -0.419952558347269100E+01    0.111956431148557489E+01    0.151029804702494665E+02   -0.214714848123189076E+05
    0.799952641090239780E+00    0.912240980448950523E+00    0.195209520728385133E+01   -0.424289973604937209E+01    0.112028228028609611E+01    0.151938597170347478E+02   -0.214714688293650543E+05
    0.799699658328858476E+00    0.912360624266573828E+00    0.195110472732264650E+01   -0.424628010136668710E+01    0.112053945246632169E+01    0.152063103145628702E+02   -0.214714242359817727E+05
    0.799424789266007352E+00    0.912113064358091030E+00    0.195135241105976620E+01   -0.419531024360334648E+01    0.111989789440013565E+01    0.151418429732307089E+02   -0.214714065273794331E+05
    0.799424789266007352E+00    0.912113064358091030E+00    0.195135241105976620E+01   -0.419531024360334648E+01    0.111989789440013565E+01    0.151418429732307089E+02   -0.214714065273794331E+05
    0.799820135269818877E+00    0.912010386807632467E+00    0.195015678527681313E+01   -0.420958181387177977E+01    0.112013030955968995E+01    0.151788358950664115E+02   -0.214714043787583469E+05
    0.799820135269818877E+00    0.912010386807632467E+00    0.195015678527681313E+01   -0.420958181387177977E+01    0.112013030955968995E+01    0.151788358950664115E+02   -0.214714043787583469E+05
    0.799557735102172984E+00    0.912123282940263236E+00    0.195262659711456976E+01   -0.420923670535032901E+01    0.112000627422958443E+01    0.151391094603640042E+02   -0.214713953754273571E+05
    0.799482020812082084E+00    0.912183801065287736E+00    0.194970791780071018E+01   -0.421408429921807137E+01    0.112028933142897880E+01    0.151868025853811091E+02   -0.214713953441750273E+05
